seq,t_ms,game_hour,event,phase,actor,actor_id,limb,limb_index,impact_speed,normal_speed,tangent_speed,body_speed,angular_speed,mass,limb_radius,pos_x,pos_y,pos_z,nrm_x,nrm_y,nrm_z,vel_x,vel_y,vel_z,other_layer,other_material,material_source,other_body,other_limb,manifold_first,manifold_last,dropped,state
32,828.697,11.0506,limb_sample,ragdoll,Proventus Avenicci,0001A67D,NPC R UpperArm [RUar],12,0.000,0.000,0.000,413.794,0.125,2.0000,14.463,-296.639,-116.785,-216.671,0.0000,0.0000,0.0000,24.483,375.994,171.040,-,-,-,0000000000000000,-,0,0,-,ragdoll_start
33,828.697,11.0506,limb_sample,ragdoll,Proventus Avenicci,0001A67D,NPC Head [Head],13,0.000,0.000,0.000,409.976,0.166,4.0000,15.108,-284.559,-123.606,-201.441,0.0000,0.0000,0.0000,51.340,343.952,217.122,-,-,-,0000000000000000,-,0,0,-,ragdoll_start
34,828.697,11.0506,limb_sample,ragdoll,Proventus Avenicci,0001A67D,NPC L Forearm [LLar],14,0.000,0.000,0.000,310.373,0.237,2.0000,11.658,-264.758,-120.135,-234.391,0.0000,0.0000,0.0000,67.050,281.251,112.845,-,-,-,0000000000000000,-,0,0,-,ragdoll_start
35,828.697,11.0506,limb_sample,ragdoll,Proventus Avenicci,0001A67D,NPC R Forearm [RLar],15,0.000,0.000,0.000,310.526,0.141,6.0000,11.658,-300.912,-113.566,-235.330,0.0000,0.0000,0.0000,17.434,289.571,110.775,-,-,-,0000000000000000,-,0,0,-,ragdoll_start
36,828.697,11.0506,limb_sample,ragdoll,Proventus Avenicci,0001A67D,NPC L Hand [LHnd],16,0.000,0.000,0.000,206.118,0.059,4.0000,8.334,-272.116,-131.070,-243.133,0.0000,0.0000,0.0000,40.316,190.391,67.900,-,-,-,0000000000000000,-,0,0,-,ragdoll_start
37,828.697,11.0506,limb_sample,ragdoll,Proventus Avenicci,0001A67D,NPC R Hand [RHnd],17,0.000,0.000,0.000,205.947,0.119,4.0000,8.334,-298.128,-126.766,-243.283,0.0000,0.0000,0.0000,15.985,193.849,67.685,-,-,-,0000000000000000,-,0,0,-,ragdoll_start
38,828.697,11.0506,listener,ragdoll,Proventus Avenicci,0001A67D,-,-,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,-311.888,-308.942,-318.000,0.1924,0.9813,0.0000,0.000,0.000,0.000,-,-,-,0000000000000000,-,0,0,-,ragdoll_start
39,828.698,11.0506,state,ragdoll,Proventus Avenicci,0001A67D,-,-,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.000,0.000,0.000,-,-,-,0000000000000000,-,0,0,-,knock_explode_lead_in
40,828.698,11.0506,listener,ragdoll,Proventus Avenicci,0001A67D,-,-,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,-311.888,-308.942,-318.000,0.1924,0.9813,0.0000,0.000,0.000,0.000,-,-,-,0000000000000000,-,0,0,-,knock_explode_lead_in
41,839.718,11.0506,touch,ragdoll,Proventus Avenicci,0001A67D,NPC L Foot [Lft ],7,0.000,0.000,0.000,163.764,8.301,3.0000,10.011,0.000,0.000,0.000,0.0000,0.0000,0.0000,21.469,157.517,39.322,Static,-,-,000001EAE4AAA500,-,0,0,-,
42,839.722,11.0506,touch,ragdoll,Proventus Avenicci,0001A67D,NPC R Thigh [RThg],2,0.000,0.000,0.000,361.344,3.433,6.0000,20.487,0.000,0.000,0.000,0.0000,0.0000,0.0000,49.696,343.393,100.900,DeadBip,-,-,000001EB3A29CA00,1,0,0,-,
43,839.722,11.0506,touch,ragdoll,Proventus Avenicci,0001A67D,NPC L Thigh [LThg],1,0.000,0.000,0.000,359.618,3.148,6.0000,20.487,0.000,0.000,0.000,0.0000,0.0000,0.0000,53.102,341.106,100.758,DeadBip,-,-,000001EB3A29C100,2,0,0,-,
44,839.723,11.0506,touch,ragdoll,Proventus Avenicci,0001A67D,NPC R Thigh [RThg],2,0.000,0.000,0.000,361.344,3.433,6.0000,20.487,0.000,0.000,0.000,0.0000,0.0000,0.0000,49.696,343.393,100.900,DeadBip,-,-,000001EB3A29C700,5,0,0,-,
45,839.723,11.0506,touch,ragdoll,Proventus Avenicci,0001A67D,NPC L Calf [LClf],5,0.000,0.000,0.000,242.752,6.107,6.0000,19.675,0.000,0.000,0.000,0.0000,0.0000,0.0000,35.256,218.687,99.304,DeadBip,-,-,000001EB3A29C100,2,0,0,-,
46,839.725,11.0506,touch,ragdoll,Proventus Avenicci,0001A67D,NPC R Calf [RClf],4,0.000,0.000,0.000,245.762,5.781,6.0000,19.675,0.000,0.000,0.000,0.0000,0.0000,0.0000,33.290,221.770,100.544,DeadBip,-,-,000001EB3A29CA00,1,0,0,-,
47,839.725,11.0506,touch,ragdoll,Proventus Avenicci,0001A67D,NPC L Thigh [LThg],1,0.000,0.000,0.000,359.618,3.148,6.0000,20.487,0.000,0.000,0.000,0.0000,0.0000,0.0000,53.102,341.106,100.758,DeadBip,-,-,000001EB3A29D600,4,0,0,-,
48,839.727,11.0506,touch,ragdoll,Proventus Avenicci,0001A67D,NPC R Foot [Rft ],8,0.000,0.000,0.000,168.902,8.346,3.0000,10.011,0.000,0.000,0.000,0.0000,0.0000,0.0000,24.668,161.562,42.629,Static,-,-,000001EAE4AAA500,-,0,0,-,
49,839.728,11.0506,touch,ragdoll,Proventus Avenicci,0001A67D,NPC R Forearm [RLar],15,0.000,0.000,0.000,286.429,5.097,6.0000,11.658,0.000,0.000,0.000,0.0000,0.0000,0.0000,34.255,258.678,118.126,DeadBip,-,-,000001EB3A29C400,0,0,0,-,
50,839.728,11.0506,touch,ragdoll,Proventus Avenicci,0001A67D,NPC COM [COM ],0,0.000,0.000,0.000,400.324,1.802,50.0000,17.687,0.000,0.000,0.000,0.0000,0.0000,0.0000,57.638,385.969,89.248,DeadBip,-,-,000001EB3A167700,15,0,0,-,
51,839.729,11.0506,touch,ragdoll,Proventus Avenicci,0001A67D,NPC R Forearm [RLar],15,0.000,0.000,0.000,286.429,5.097,6.0000,11.658,0.000,0.000,0.000,0.0000,0.0000,0.0000,34.255,258.678,118.126,DeadBip,-,-,000001EB3A29D000,3,0,0,-,
52,839.729,11.0506,touch,ragdoll,Proventus Avenicci,0001A67D,NPC Spine [Spn0],3,0.000,0.000,0.000,400.444,0.737,4.0000,17.297,0.000,0.000,0.000,0.0000,0.0000,0.0000,57.592,379.151,115.251,DeadBip,-,-,000001EB3A167700,15,0,0,-,
53,839.730,11.0506,touch,ragdoll,Proventus Avenicci,0001A67D,NPC R Forearm [RLar],15,0.000,0.000,0.000,286.429,5.097,6.0000,11.658,0.000,0.000,0.000,0.0000,0.0000,0.0000,34.255,258.678,118.126,DeadBip,-,-,000001EB3A29DF00,6,0,0,-,
54,839.730,11.0506,touch,ragdoll,Proventus Avenicci,0001A67D,NPC Spine1 [Spn1],6,0.000,0.000,0.000,399.502,0.716,4.0000,18.878,0.000,0.000,0.000,0.0000,0.0000,0.0000,57.150,370.834,137.178,DeadBip,-,-,000001EB3A167700,15,0,0,-,
55,839.731,11.0506,touch,ragdoll,Proventus Avenicci,0001A67D,NPC R Forearm [RLar],15,0.000,0.000,0.000,286.429,5.097,6.0000,11.658,0.000,0.000,0.000,0.0000,0.0000,0.0000,34.255,258.678,118.126,DeadBip,-,-,000001EB3A29DC00,9,0,0,-,
56,839.731,11.0506,touch,ragdoll,Proventus Avenicci,0001A67D,NPC Spine2 [Spn2],9,0.000,0.000,0.000,394.481,0.531,7.0000,23.052,0.000,0.000,0.000,0.0000,0.0000,0.0000,52.699,362.712,145.872,DeadBip,-,-,000001EB3A167700,15,0,0,-,
57,839.731,11.0506,touch,ragdoll,Proventus Avenicci,0001A67D,NPC R Hand [RHnd],17,0.000,0.000,0.000,297.830,5.616,4.0000,8.334,0.000,0.000,0.000,0.0000,0.0000,0.0000,-4.331,279.724,102.169,DeadBip,-,-,000001EB3A29C400,0,0,0,-,
58,839.732,11.0506,touch,ragdoll,Proventus Avenicci,0001A67D,NPC COM [COM ],0,0.000,0.000,0.000,400.324,1.802,50.0000,17.687,0.000,0.000,0.000,0.0000,0.0000,0.0000,57.638,385.969,89.248,DeadBip,-,-,000001EB3A167400,17,0,0,-,
59,839.732,11.0506,touch,ragdoll,Proventus Avenicci,0001A67D,NPC R Hand [RHnd],17,0.000,0.000,0.000,297.830,5.616,4.0000,8.334,0.000,0.000,0.000,0.0000,0.0000,0.0000,-4.331,279.724,102.169,DeadBip,-,-,000001EB3A29C100,2,0,0,-,
60,839.732,11.0506,touch,ragdoll,Proventus Avenicci,0001A67D,NPC R Thigh [RThg],2,0.000,0.000,0.000,361.344,3.433,6.0000,20.487,0.000,0.000,0.000,0.0000,0.0000,0.0000,49.696,343.393,100.900,DeadBip,-,-,000001EB3A167400,17,0,0,-,
61,839.733,11.0506,touch,ragdoll,Proventus Avenicci,0001A67D,NPC R Hand [RHnd],17,0.000,0.000,0.000,297.830,5.616,4.0000,8.334,0.000,0.000,0.000,0.0000,0.0000,0.0000,-4.331,279.724,102.169,DeadBip,-,-,000001EB3A29D000,3,0,0,-,
62,839.733,11.0506,touch,ragdoll,Proventus Avenicci,0001A67D,NPC Spine [Spn0],3,0.000,0.000,0.000,400.444,0.737,4.0000,17.297,0.000,0.000,0.000,0.0000,0.0000,0.0000,57.592,379.151,115.251,DeadBip,-,-,000001EB3A167400,17,0,0,-,
63,839.733,11.0506,touch,ragdoll,Proventus Avenicci,0001A67D,NPC R Hand [RHnd],17,0.000,0.000,0.000,297.830,5.616,4.0000,8.334,0.000,0.000,0.000,0.0000,0.0000,0.0000,-4.331,279.724,102.169,DeadBip,-,-,000001EB3A29DF00,6,0,0,-,
64,839.734,11.0506,touch,ragdoll,Proventus Avenicci,0001A67D,NPC Spine1 [Spn1],6,0.000,0.000,0.000,399.502,0.716,4.0000,18.878,0.000,0.000,0.000,0.0000,0.0000,0.0000,57.150,370.834,137.178,DeadBip,-,-,000001EB3A167400,17,0,0,-,
65,839.734,11.0506,touch,ragdoll,Proventus Avenicci,0001A67D,NPC L Forearm [LLar],14,0.000,0.000,0.000,270.557,6.147,2.0000,11.658,0.000,0.000,0.000,0.0000,0.0000,0.0000,18.767,239.569,124.322,DeadBip,-,-,000001EB3A29C400,0,0,0,-,
66,839.734,11.0506,touch,ragdoll,Proventus Avenicci,0001A67D,NPC COM [COM ],0,0.000,0.000,0.000,400.324,1.802,50.0000,17.687,0.000,0.000,0.000,0.0000,0.0000,0.0000,57.638,385.969,89.248,DeadBip,-,-,000001EB3A166E00,14,0,0,-,
67,839.735,11.0506,touch,ragdoll,Proventus Avenicci,0001A67D,NPC L Forearm [LLar],14,0.000,0.000,0.000,270.557,6.147,2.0000,11.658,0.000,0.000,0.000,0.0000,0.0000,0.0000,18.767,239.569,124.322,DeadBip,-,-,000001EB3A29D000,3,0,0,-,
68,839.735,11.0506,touch,ragdoll,Proventus Avenicci,0001A67D,NPC Spine [Spn0],3,0.000,0.000,0.000,400.444,0.737,4.0000,17.297,0.000,0.000,0.000,0.0000,0.0000,0.0000,57.592,379.151,115.251,DeadBip,-,-,000001EB3A166E00,14,0,0,-,
69,839.735,11.0506,touch,ragdoll,Proventus Avenicci,0001A67D,NPC L Forearm [LLar],14,0.000,0.000,0.000,270.557,6.147,2.0000,11.658,0.000,0.000,0.000,0.0000,0.0000,0.0000,18.767,239.569,124.322,DeadBip,-,-,000001EB3A29DF00,6,0,0,-,
70,839.736,11.0506,touch,ragdoll,Proventus Avenicci,0001A67D,NPC Spine1 [Spn1],6,0.000,0.000,0.000,399.502,0.716,4.0000,18.878,0.000,0.000,0.000,0.0000,0.0000,0.0000,57.150,370.834,137.178,DeadBip,-,-,000001EB3A166E00,14,0,0,-,
71,839.736,11.0506,touch,ragdoll,Proventus Avenicci,0001A67D,NPC L Forearm [LLar],14,0.000,0.000,0.000,270.557,6.147,2.0000,11.658,0.000,0.000,0.000,0.0000,0.0000,0.0000,18.767,239.569,124.322,DeadBip,-,-,000001EB3A29DC00,9,0,0,-,
72,839.736,11.0506,touch,ragdoll,Proventus Avenicci,0001A67D,NPC Spine2 [Spn2],9,0.000,0.000,0.000,394.481,0.531,7.0000,23.052,0.000,0.000,0.000,0.0000,0.0000,0.0000,52.699,362.712,145.872,DeadBip,-,-,000001EB3A166E00,14,0,0,-,
73,839.737,11.0506,touch,ragdoll,Proventus Avenicci,0001A67D,NPC L Hand [LHnd],16,0.000,0.000,0.000,274.732,3.948,4.0000,8.334,0.000,0.000,0.000,0.0000,0.0000,0.0000,76.714,245.379,96.859,DeadBip,-,-,000001EB3A29C400,0,0,0,-,
74,839.737,11.0506,touch,ragdoll,Proventus Avenicci,0001A67D,NPC COM [COM ],0,0.000,0.000,0.000,400.324,1.802,50.0000,17.687,0.000,0.000,0.000,0.0000,0.0000,0.0000,57.638,385.969,89.248,DeadBip,-,-,000001EB3A166B00,16,0,0,-,
75,839.737,11.0506,touch,ragdoll,Proventus Avenicci,0001A67D,NPC L Hand [LHnd],16,0.000,0.000,0.000,274.732,3.948,4.0000,8.334,0.000,0.000,0.000,0.0000,0.0000,0.0000,76.714,245.379,96.859,DeadBip,-,-,000001EB3A29CA00,1,0,0,-,
76,839.737,11.0506,touch,ragdoll,Proventus Avenicci,0001A67D,NPC L Thigh [LThg],1,0.000,0.000,0.000,359.618,3.148,6.0000,20.487,0.000,0.000,0.000,0.0000,0.0000,0.0000,53.102,341.106,100.758,DeadBip,-,-,000001EB3A166B00,16,0,0,-,
77,839.738,11.0506,touch,ragdoll,Proventus Avenicci,0001A67D,NPC L Hand [LHnd],16,0.000,0.000,0.000,274.732,3.948,4.0000,8.334,0.000,0.000,0.000,0.0000,0.0000,0.0000,76.714,245.379,96.859,DeadBip,-,-,000001EB3A29D000,3,0,0,-,
78,839.738,11.0506,touch,ragdoll,Proventus Avenicci,0001A67D,NPC Spine [Spn0],3,0.000,0.000,0.000,400.444,0.737,4.0000,17.297,0.000,0.000,0.000,0.0000,0.0000,0.0000,57.592,379.151,115.251,DeadBip,-,-,000001EB3A166B00,16,0,0,-,
79,839.738,11.0506,touch,ragdoll,Proventus Avenicci,0001A67D,NPC L Hand [LHnd],16,0.000,0.000,0.000,274.732,3.948,4.0000,8.334,0.000,0.000,0.000,0.0000,0.0000,0.0000,76.714,245.379,96.859,DeadBip,-,-,000001EB3A29DF00,6,0,0,-,
80,839.739,11.0506,touch,ragdoll,Proventus Avenicci,0001A67D,NPC Spine1 [Spn1],6,0.000,0.000,0.000,399.502,0.716,4.0000,18.878,0.000,0.000,0.000,0.0000,0.0000,0.0000,57.150,370.834,137.178,DeadBip,-,-,000001EB3A166B00,16,0,0,-,
81,840.053,11.0506,impact,ragdoll,Proventus Avenicci,0001A67D,NPC L Forearm [LLar],14,48.321,48.321,191.787,270.274,6.144,2.0000,11.658,-271.542,-118.640,-227.114,0.7512,0.0097,-0.6600,18.748,239.318,124.192,DeadBip,Skin,shape,000001EB3A29DC00,9,1,1,-,
82,840.053,11.0506,impact,ragdoll,Proventus Avenicci,0001A67D,NPC Spine2 [Spn2],9,48.321,-48.321,191.787,394.069,0.531,7.0000,23.052,-271.542,-118.640,-227.114,0.7512,0.0097,-0.6600,52.644,362.332,145.719,DeadBip,Skin,shape,000001EB3A166E00,14,1,1,-,
83,840.055,11.0506,impact,ragdoll,Proventus Avenicci,0001A67D,NPC R Forearm [RLar],15,22.081,22.081,156.099,286.129,5.094,6.0000,11.658,-294.780,-114.520,-227.710,-0.6597,0.2772,-0.6986,34.219,258.407,118.003,DeadBip,Skin,shape,000001EB3A29DC00,9,1,1,-,
84,840.055,11.0506,impact,ragdoll,Proventus Avenicci,0001A67D,NPC Spine2 [Spn2],9,22.081,-22.081,156.099,394.069,0.531,7.0000,23.052,-294.780,-114.520,-227.710,-0.6597,0.2772,-0.6986,52.644,362.332,145.719,DeadBip,Skin,shape,000001EB3A167700,15,1,1,-,
85,848.984,11.0506,state,ragdoll,Proventus Avenicci,0001A67D,-,-,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.000,0.000,0.000,-,-,-,0000000000000000,-,0,0,-,knock_explode
86,848.984,11.0506,listener,ragdoll,Proventus Avenicci,0001A67D,-,-,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,-311.888,-308.942,-318.000,0.1924,0.9813,0.0000,0.000,0.000,0.000,-,-,-,0000000000000000,-,0,0,-,knock_explode
87,859.934,11.0506,touch,ragdoll,Proventus Avenicci,0001A67D,NPC L Foot [Lft ],7,0.000,0.000,0.000,195.748,8.479,3.0000,10.011,0.000,0.000,0.000,0.0000,0.0000,0.0000,22.761,189.980,41.312,Static,-,-,000001EA56BED300,-,0,0,-,
88,859.937,11.0506,separate,ragdoll,Proventus Avenicci,0001A67D,NPC R Thigh [RThg],2,0.000,0.000,0.000,333.855,4.026,6.0000,20.487,0.000,0.000,0.000,0.0000,0.0000,0.0000,39.557,317.481,95.395,DeadBip,-,-,000001EB3A29C700,5,0,0,-,
89,859.938,11.0506,separate,ragdoll,Proventus Avenicci,0001A67D,NPC L Calf [LClf],5,0.000,0.000,0.000,227.412,3.897,6.0000,19.675,0.000,0.000,0.000,0.0000,0.0000,0.0000,35.623,204.286,93.353,DeadBip,-,-,000001EB3A29C100,2,0,0,-,
90,859.939,11.0506,touch,ragdoll,Proventus Avenicci,0001A67D,NPC R Foot [Rft ],8,0.000,0.000,0.000,199.506,8.332,3.0000,10.011,0.000,0.000,0.000,0.0000,0.0000,0.0000,34.170,191.839,42.812,Static,-,-,000001EA56BED300,-,0,0,-,
