seq,t_ms,game_hour,event,phase,actor,actor_id,limb,limb_index,impact_speed,normal_speed,tangent_speed,body_speed,angular_speed,mass,limb_radius,pos_x,pos_y,pos_z,nrm_x,nrm_y,nrm_z,vel_x,vel_y,vel_z,other_layer,other_material,material_source,other_body,other_limb,manifold_first,manifold_last,dropped,state
0,0.848,0.0000,state,unknown,Proventus Avenicci,0001A67D,-,-,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.000,0.000,0.000,-,-,-,0000000000000000,-,0,0,-,session_start
1,0.848,0.0000,limb_sample,unknown,Proventus Avenicci,0001A67D,NPC COM [COM ],0,0.000,0.000,0.000,0.000,0.000,0.0000,17.687,-325.689,-140.833,-250.292,0.0000,0.0000,0.0000,0.000,0.000,0.000,-,-,-,0000000000000000,-,0,0,-,session_start
2,0.849,0.0000,limb_sample,unknown,Proventus Avenicci,0001A67D,NPC L Thigh [LThg],1,0.000,0.000,0.000,0.581,0.132,0.0000,20.487,-319.115,-140.886,-251.019,0.0000,0.0000,0.0000,0.508,-0.221,-0.174,-,-,-,0000000000000000,-,0,0,-,session_start
3,0.849,0.0000,limb_sample,unknown,Proventus Avenicci,0001A67D,NPC R Thigh [RThg],2,0.000,0.000,0.000,1.589,0.112,0.0000,20.487,-332.263,-140.780,-249.556,0.0000,0.0000,0.0000,0.315,1.433,0.610,-,-,-,0000000000000000,-,0,0,-,session_start
4,0.849,0.0000,limb_sample,unknown,Proventus Avenicci,0001A67D,NPC Spine [Spn0],3,0.000,0.000,0.000,1.392,0.181,0.0000,17.297,-325.282,-135.594,-246.516,0.0000,0.0000,0.0000,1.316,-0.237,0.388,-,-,-,0000000000000000,-,0,0,-,session_start
5,0.849,0.0000,limb_sample,unknown,Proventus Avenicci,0001A67D,NPC R Calf [RClf],4,0.000,0.000,0.000,4.518,0.094,0.0000,19.675,-333.822,-144.027,-284.968,0.0000,0.0000,0.0000,0.909,4.379,0.642,-,-,-,0000000000000000,-,0,0,-,session_start
6,0.849,0.0000,limb_sample,unknown,Proventus Avenicci,0001A67D,NPC L Calf [LClf],5,0.000,0.000,0.000,1.109,0.132,0.0000,19.675,-315.405,-150.318,-285.141,0.0000,0.0000,0.0000,0.792,-0.774,0.056,-,-,-,0000000000000000,-,0,0,-,session_start
7,0.849,0.0000,limb_sample,unknown,Proventus Avenicci,0001A67D,NPC Spine1 [Spn1],6,0.000,0.000,0.000,4.582,0.574,0.0000,18.878,-325.228,-136.710,-237.839,0.0000,0.0000,0.0000,1.386,-3.315,-2.843,-,-,-,0000000000000000,-,0,0,-,session_start
8,0.849,0.0000,limb_sample,unknown,Proventus Avenicci,0001A67D,NPC L Foot [Lft ],7,0.000,0.000,0.000,0.000,0.000,0.0000,10.011,-315.961,-142.263,-311.908,0.0000,0.0000,0.0000,0.000,0.000,0.000,-,-,-,0000000000000000,-,0,0,-,session_start
9,0.849,0.0000,limb_sample,unknown,Proventus Avenicci,0001A67D,NPC R Foot [Rft ],8,0.000,0.000,0.000,0.000,0.000,0.0000,10.011,-333.409,-136.682,-311.930,0.0000,0.0000,0.0000,0.000,0.000,0.000,-,-,-,0000000000000000,-,0,0,-,session_start
10,0.850,0.0000,limb_sample,unknown,Proventus Avenicci,0001A67D,NPC Spine2 [Spn2],9,0.000,0.000,0.000,13.627,0.729,0.0000,23.052,-325.179,-138.055,-228.067,0.0000,0.0000,0.0000,2.461,-12.293,-5.340,-,-,-,0000000000000000,-,0,0,-,session_start
11,0.850,0.0000,limb_sample,unknown,Proventus Avenicci,0001A67D,NPC L UpperArm [LUar],10,0.000,0.000,0.000,16.390,0.361,0.0000,14.463,-312.517,-144.542,-214.233,0.0000,0.0000,0.0000,3.449,-14.930,-5.816,-,-,-,0000000000000000,-,0,0,-,session_start
12,0.850,0.0000,limb_sample,unknown,Proventus Avenicci,0001A67D,NPC Neck [Neck],11,0.000,0.000,0.000,22.920,0.294,0.0000,8.431,-325.169,-148.842,-208.848,0.0000,0.0000,0.0000,3.599,-20.736,-9.077,-,-,-,0000000000000000,-,0,0,-,session_start
13,0.850,0.0000,limb_sample,unknown,Proventus Avenicci,0001A67D,NPC R UpperArm [RUar],12,0.000,0.000,0.000,10.984,0.785,0.0000,14.463,-337.916,-143.977,-214.215,0.0000,0.0000,0.0000,-1.429,-10.434,-3.118,-,-,-,0000000000000000,-,0,0,-,session_start
14,0.850,0.0000,limb_sample,unknown,Proventus Avenicci,0001A67D,NPC Head [Head],13,0.000,0.000,0.000,24.438,0.177,0.0000,15.108,-325.153,-151.884,-202.110,0.0000,0.0000,0.0000,4.125,-22.089,-9.606,-,-,-,0000000000000000,-,0,0,-,session_start
15,0.850,0.0000,limb_sample,unknown,Proventus Avenicci,0001A67D,NPC L Forearm [LLar],14,0.000,0.000,0.000,14.550,0.460,0.0000,11.658,-308.912,-138.910,-236.070,0.0000,0.0000,0.0000,3.117,-12.807,-6.161,-,-,-,0000000000000000,-,0,0,-,session_start
16,0.850,0.0000,limb_sample,unknown,Proventus Avenicci,0001A67D,NPC R Forearm [RLar],15,0.000,0.000,0.000,4.576,0.581,0.0000,11.658,-338.555,-140.157,-236.719,0.0000,0.0000,0.0000,-4.022,-0.946,-1.967,-,-,-,0000000000000000,-,0,0,-,session_start
17,0.850,0.0000,limb_sample,unknown,Proventus Avenicci,0001A67D,NPC L Hand [LHnd],16,0.000,0.000,0.000,12.164,0.751,0.0000,8.334,-305.248,-143.693,-250.943,0.0000,0.0000,0.0000,1.508,-9.341,-7.644,-,-,-,0000000000000000,-,0,0,-,session_start
18,0.851,0.0000,limb_sample,unknown,Proventus Avenicci,0001A67D,NPC R Hand [RHnd],17,0.000,0.000,0.000,4.789,0.546,0.0000,8.334,-332.100,-154.204,-241.020,0.0000,0.0000,0.0000,0.311,2.699,-3.943,-,-,-,0000000000000000,-,0,0,-,session_start
38,522.352,10.9233,state,animated,Proventus Avenicci,0001A67D,-,-,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.000,0.000,0.000,-,-,-,0000000000000000,-,0,0,-,ragdoll_rebuilt
39,827.258,10.9241,state,ragdoll,Proventus Avenicci,0001A67D,-,-,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.000,0.000,0.000,-,-,-,0000000000000000,-,0,0,-,ragdoll_start
40,827.259,10.9241,limb_sample,ragdoll,Proventus Avenicci,0001A67D,NPC COM [COM ],0,0.000,0.000,0.000,419.948,0.000,0.0000,17.687,-326.177,-140.835,-250.397,0.0000,0.0000,0.0000,-33.016,388.416,156.200,-,-,-,0000000000000000,-,0,0,-,ragdoll_start
