seq,t_ms,game_hour,event,phase,actor,actor_id,limb,limb_index,impact_speed,normal_speed,tangent_speed,body_speed,angular_speed,mass,limb_radius,pos_x,pos_y,pos_z,nrm_x,nrm_y,nrm_z,vel_x,vel_y,vel_z,other_layer,other_material,material_source,other_body,other_limb,manifold_first,manifold_last,dropped,state
19,355.807,0.0000,impact,ragdoll,Proventus Avenicci,0001A67D,NPC R Calf [RClf],4,28.021,28.021,76.398,68.236,6.351,6.0000,19.675,-432.690,445.855,-284.000,0.9191,0.1931,-0.3436,20.188,63.386,15.194,-,Skin,shape,0000020E2E585C00,1,1,1,0,-
20,355.807,0.0000,impact,ragdoll,Proventus Avenicci,0001A67D,NPC L Thigh [LThg],1,28.021,28.021,76.398,135.081,3.895,6.0000,20.487,-432.690,445.855,-284.000,0.9191,0.1931,-0.3436,-3.587,-97.875,-93.031,-,Skin,shape,0000020E2E584D00,4,1,1,0,-
21,373.527,0.0000,impact,ragdoll,Proventus Avenicci,0001A67D,NPC R Calf [RClf],4,46.636,46.636,217.702,59.118,7.786,6.0000,19.675,-414.441,432.818,-318.000,-0.0000,0.0000,1.0000,23.225,53.909,7.026,Static,Carpet,shape,0000020D540EC700,-,1,1,0,-
22,392.802,0.0000,impact,ragdoll,Proventus Avenicci,0001A67D,NPC R Calf [RClf],4,35.726,35.726,98.142,24.832,7.738,6.0000,19.675,-434.200,447.338,-286.968,0.9974,-0.0388,0.0605,16.616,14.167,11.825,-,Skin,shape,0000020E2E585900,5,1,1,0,-
23,392.803,0.0000,impact,ragdoll,Proventus Avenicci,0001A67D,NPC L Calf [LClf],5,35.726,35.726,98.142,53.461,7.803,6.0000,19.675,-434.200,447.338,-286.968,0.9974,-0.0388,0.0605,6.721,-50.518,-16.149,-,Skin,shape,0000020E2E584D00,4,1,1,0,-
24,447.110,0.0000,impact,ragdoll,Proventus Avenicci,0001A67D,NPC R Foot [Rft ],8,13.889,13.889,195.844,139.592,10.429,3.0000,10.011,-409.488,442.963,-318.000,-0.0000,0.0000,1.0000,38.507,133.369,14.696,Static,Carpet,shape,0000020D540EC700,-,0,1,0,-
25,466.231,0.0000,impact,ragdoll,Proventus Avenicci,0001A67D,NPC Head [Head],13,347.019,347.019,71.758,375.614,20.268,4.0000,15.108,-417.644,355.133,-318.000,-0.0000,-0.0000,1.0000,18.237,-122.373,-354.652,Static,Carpet,shape,0000020E281A7D00,-,1,1,0,-
26,466.635,0.0000,impact,ragdoll,Proventus Avenicci,0001A67D,NPC L UpperArm [LUar],10,236.734,236.734,118.383,321.946,7.588,2.0000,14.463,-430.206,367.005,-318.000,0.0000,0.0000,1.0000,-62.406,-179.687,-259.744,Static,Carpet,shape,0000020E281A7D00,-,1,1,0,-
27,485.043,0.0000,impact,ragdoll,Proventus Avenicci,0001A67D,NPC Spine2 [Spn2],9,79.558,79.558,236.312,160.419,7.103,7.0000,23.052,-426.080,372.055,-318.000,0.0000,-0.0000,1.0000,-27.035,-128.341,-92.369,Static,Carpet,shape,0000020E281A7D00,-,1,1,0,-
28,485.047,0.0000,impact,ragdoll,Proventus Avenicci,0001A67D,NPC Head [Head],13,126.218,126.218,106.346,187.545,21.078,4.0000,15.108,-416.880,352.247,-319.650,0.0000,-0.0000,1.0000,29.375,-127.360,-134.498,Static,Wood,shape,0000020D52D22800,-,1,1,0,-
29,485.444,0.0000,impact,ragdoll,Proventus Avenicci,0001A67D,NPC L UpperArm [LUar],10,88.843,88.843,95.487,295.215,14.396,2.0000,14.463,-432.000,364.313,-319.650,0.0000,-0.0000,1.0000,-162.809,-195.920,-149.198,Static,Wood,shape,0000020D52D22800,-,1,1,0,-
30,541.535,0.0000,impact,ragdoll,Proventus Avenicci,0001A67D,NPC L Forearm [LLar],14,77.868,77.868,188.312,191.819,14.356,2.0000,11.658,-450.637,351.373,-318.000,0.0000,0.0000,1.0000,-55.490,-99.327,-154.433,Static,Carpet,shape,0000020E281A7D00,-,1,1,0,-
31,541.537,0.0000,impact,ragdoll,Proventus Avenicci,0001A67D,NPC L Hand [LHnd],16,72.233,72.233,570.983,334.252,17.490,4.0000,8.334,-426.154,338.182,-306.972,-0.9952,-0.0003,-0.0975,11.638,-77.574,-324.917,-,Skin,shape,0000020E2E517A00,13,1,1,0,-
32,541.537,0.0000,impact,ragdoll,Proventus Avenicci,0001A67D,NPC Head [Head],13,72.233,72.233,570.983,236.199,5.426,4.0000,15.108,-426.154,338.182,-306.972,-0.9952,-0.0003,-0.0975,-98.245,-207.017,57.289,-,Skin,shape,0000020E2E516800,16,1,1,0,-
33,542.035,0.0000,impact,ragdoll,Proventus Avenicci,0001A67D,NPC L Hand [LHnd],16,301.572,301.572,173.525,308.087,20.209,4.0000,8.334,-437.576,337.627,-318.000,-0.0000,0.0000,1.0000,-38.805,-51.283,-301.300,Static,Carpet,shape,0000020E281A7D00,-,1,1,0,-
34,561.076,0.0000,impact,ragdoll,Proventus Avenicci,0001A67D,NPC Spine2 [Spn2],9,201.729,201.729,105.455,203.134,1.584,7.0000,23.052,-435.936,341.055,-308.718,0.4799,0.8142,0.3268,-46.122,-195.237,-31.920,-,Skin,shape,0000020E2E516800,16,1,1,0,-
35,561.076,0.0000,impact,ragdoll,Proventus Avenicci,0001A67D,NPC L Hand [LHnd],16,201.729,201.729,105.455,56.239,3.546,4.0000,8.334,-435.936,341.055,-308.718,0.4799,0.8142,0.3268,-24.312,3.160,50.614,-,Skin,shape,0000020E2E584100,9,1,1,0,-
36,561.079,0.0000,impact,ragdoll,Proventus Avenicci,0001A67D,NPC L Forearm [LLar],14,171.542,171.542,121.796,81.121,4.957,2.0000,11.658,-435.497,348.492,-306.538,-0.6990,-0.6384,-0.3221,-17.366,18.179,77.127,-,Skin,shape,0000020E2E584100,9,1,1,0,-
37,561.079,0.0000,impact,ragdoll,Proventus Avenicci,0001A67D,NPC Spine2 [Spn2],9,171.542,171.542,121.796,203.134,1.584,7.0000,23.052,-435.497,348.492,-306.538,-0.6990,-0.6384,-0.3221,-46.122,-195.237,-31.920,-,Skin,shape,0000020E2E516B00,14,1,1,0,-
38,561.080,0.0000,impact,ragdoll,Proventus Avenicci,0001A67D,NPC R Hand [RHnd],17,239.625,239.625,528.898,267.318,17.211,4.0000,8.334,-419.120,331.720,-296.260,0.0723,-0.1042,0.9919,156.202,107.511,-188.417,-,Skin,shape,0000020E2E517A00,13,1,1,0,-
39,561.080,0.0000,impact,ragdoll,Proventus Avenicci,0001A67D,NPC Head [Head],13,239.625,239.625,528.898,229.287,5.412,4.0000,15.108,-419.120,331.720,-296.260,0.0723,-0.1042,0.9919,-63.817,-217.567,34.126,-,Skin,shape,0000020E2E517100,17,1,1,0,-
40,578.082,0.0000,impact,ragdoll,Proventus Avenicci,0001A67D,NPC L Thigh [LThg],1,79.278,79.278,244.254,249.896,1.582,6.0000,20.487,-435.064,390.337,-318.000,0.0000,-0.0000,1.0000,8.546,-234.171,-86.827,Static,Carpet,shape,0000020E281A7D00,-,1,1,0,-
41,578.559,0.0000,impact,ragdoll,Proventus Avenicci,0001A67D,NPC COM [COM ],0,84.854,84.854,219.734,197.021,8.828,50.0000,17.687,-430.477,386.244,-318.000,0.0000,0.0000,1.0000,31.598,-166.124,-101.102,Static,Carpet,shape,0000020E281A7D00,-,1,1,0,-
42,598.752,0.0000,impact,ragdoll,Proventus Avenicci,0001A67D,NPC R Thigh [RThg],2,66.293,66.293,185.398,158.113,6.948,6.0000,20.487,-417.493,414.268,-318.000,-0.0000,0.0000,1.0000,25.106,-151.724,-36.731,Static,Carpet,shape,0000020D540EC700,-,1,1,0,-
43,615.376,0.0000,impact,ragdoll,Proventus Avenicci,0001A67D,NPC R Calf [RClf],4,8.135,8.135,151.523,151.051,4.352,6.0000,19.675,-410.890,440.380,-319.650,0.0000,0.0000,1.0000,-14.510,-150.041,-9.674,Static,Wood,shape,0000020D52D22800,-,1,1,0,-
44,615.381,0.0000,impact,ragdoll,Proventus Avenicci,0001A67D,NPC Spine2 [Spn2],9,45.809,45.809,144.962,127.811,4.268,7.0000,23.052,-426.603,350.079,-319.650,0.0000,-0.0000,1.0000,47.390,-106.205,-53.013,Static,Wood,shape,0000020D52D22800,-,1,1,0,-
45,615.385,0.0000,impact,ragdoll,Proventus Avenicci,0001A67D,NPC Head [Head],13,37.265,37.265,174.171,134.933,8.324,4.0000,15.108,-422.767,326.654,-319.650,-0.0000,0.0000,1.0000,-68.542,-110.169,-37.037,Static,Wood,shape,0000020D52D22800,-,1,1,0,-
46,632.396,0.0000,impact,ragdoll,Proventus Avenicci,0001A67D,NPC L Calf [LClf],5,150.598,150.598,209.320,161.603,5.414,6.0000,19.675,-437.306,434.233,-318.000,-0.0000,0.0000,1.0000,-2.401,-138.969,-82.447,Static,Carpet,shape,0000020D540EC700,-,1,1,0,-
47,648.107,0.0000,impact,ragdoll,Proventus Avenicci,0001A67D,NPC R Thigh [RThg],2,53.285,53.285,114.810,140.153,7.406,6.0000,20.487,-416.849,399.576,-318.006,0.0000,0.1518,0.9884,32.852,-129.277,-43.026,Static,Carpet,shape,0000020E281A7D00,-,1,1,0,-
48,648.565,0.0000,impact,ragdoll,Proventus Avenicci,0001A67D,NPC Spine [Spn0],3,40.326,40.326,119.812,148.945,5.345,4.0000,17.297,-426.057,370.323,-318.000,0.0000,0.0000,1.0000,55.372,-126.005,-56.935,Static,Carpet,shape,0000020E281A7D00,-,1,1,0,-
49,648.567,0.0000,impact,ragdoll,Proventus Avenicci,0001A67D,NPC Spine1 [Spn1],6,48.795,48.795,134.347,144.219,5.085,4.0000,18.878,-424.462,359.170,-318.000,0.0000,0.0000,1.0000,46.683,-120.615,-63.812,Static,Carpet,shape,0000020E281A7D00,-,1,1,0,-
50,648.568,0.0000,impact,ragdoll,Proventus Avenicci,0001A67D,NPC Spine2 [Spn2],9,98.866,98.866,266.391,134.821,4.372,7.0000,23.052,-440.871,336.947,-297.627,0.7995,0.4309,-0.4185,6.588,-126.866,-45.147,-,Skin,shape,0000020E2E516800,16,1,1,0,-
51,648.568,0.0000,impact,ragdoll,Proventus Avenicci,0001A67D,NPC L Hand [LHnd],16,98.866,98.866,266.391,264.603,20.775,4.0000,8.334,-440.871,336.947,-297.627,0.7995,0.4309,-0.4185,121.447,119.971,202.169,-,Skin,shape,0000020E2E584100,9,1,1,0,-
52,696.817,0.0000,impact,ragdoll,Proventus Avenicci,0001A67D,NPC Spine1 [Spn1],6,42.352,42.352,142.722,123.248,3.710,4.0000,18.878,-415.716,352.666,-318.000,0.0000,-0.0000,1.0000,28.023,-115.146,-33.854,Static,Carpet,shape,0000020E281A7D00,-,0,1,0,-
53,712.928,0.0000,impact,ragdoll,Proventus Avenicci,0001A67D,NPC COM [COM ],0,64.799,64.799,144.579,125.673,4.315,50.0000,17.687,-418.339,371.619,-319.650,-0.0000,0.0000,1.0000,50.681,-101.103,-54.802,Static,Wood,shape,0000020D52D22800,-,1,1,0,-
54,712.930,0.0000,impact,ragdoll,Proventus Avenicci,0001A67D,NPC COM [COM ],0,64.799,64.799,139.891,125.673,4.315,50.0000,17.687,-418.339,371.619,-318.000,-0.0000,0.0000,1.0000,50.681,-101.103,-54.802,Static,Carpet,shape,0000020E281A7D00,-,0,1,0,-
55,712.931,0.0000,impact,ragdoll,Proventus Avenicci,0001A67D,NPC L Thigh [LThg],1,30.028,30.028,108.669,103.719,3.753,6.0000,20.487,-434.572,393.825,-318.000,-0.0000,-0.0000,1.0000,32.316,-93.916,-29.885,Static,Carpet,shape,0000020E281A7D00,-,0,1,0,-
56,712.935,0.0000,impact,ragdoll,Proventus Avenicci,0001A67D,NPC L Calf [LClf],5,42.716,42.716,120.004,119.322,3.100,6.0000,19.675,-436.474,399.549,-318.002,0.0000,0.0986,0.9951,-10.074,-105.855,-54.138,Static,Carpet,shape,0000020E281A7D00,-,1,1,0,-
57,712.938,0.0000,impact,ragdoll,Proventus Avenicci,0001A67D,NPC Spine2 [Spn2],9,15.159,15.159,127.096,118.354,2.904,7.0000,23.052,-419.040,337.302,-318.000,0.0000,-0.0000,1.0000,13.011,-117.393,-7.567,Static,Carpet,shape,0000020E281A7D00,-,0,1,0,-
58,729.988,0.0000,impact,ragdoll,Proventus Avenicci,0001A67D,NPC R Calf [RClf],4,50.505,50.505,44.909,69.992,2.930,6.0000,19.675,-414.467,399.615,-318.013,0.0000,0.2295,0.9733,10.111,-67.027,-17.436,Static,Carpet,shape,0000020E281A7D00,-,1,1,0,-
59,729.992,0.0000,impact,ragdoll,Proventus Avenicci,0001A67D,NPC L Foot [Lft ],7,84.193,84.193,111.568,137.801,3.954,3.0000,10.011,-443.617,424.577,-318.000,-0.0000,-0.0000,1.0000,-33.316,-102.072,-86.373,Static,Carpet,shape,0000020D540EC700,-,1,1,0,-
60,730.428,0.0000,impact,ragdoll,Proventus Avenicci,0001A67D,NPC Spine [Spn0],3,24.015,24.015,49.100,102.032,5.286,4.0000,17.297,-415.205,362.226,-318.000,0.0000,0.0000,1.0000,28.286,-96.249,-18.618,Static,Carpet,shape,0000020E281A7D00,-,0,1,0,-
61,765.196,0.0000,impact,ragdoll,Proventus Avenicci,0001A67D,NPC L Calf [LClf],5,40.514,40.514,91.501,76.265,1.701,6.0000,19.675,-442.099,418.324,-319.650,-0.0000,0.0000,1.0000,-18.679,-69.616,-24.921,Static,Wood,shape,0000020D52D22800,-,1,1,0,-
62,783.020,0.0000,impact,ragdoll,Proventus Avenicci,0001A67D,NPC R Thigh [RThg],2,44.977,44.977,76.713,81.328,1.242,6.0000,20.487,-413.283,393.087,-318.000,0.0000,-0.0000,1.0000,27.491,-67.083,-36.856,Static,Carpet,shape,0000020E281A7D00,-,0,1,0,-
63,783.023,0.0000,impact,ragdoll,Proventus Avenicci,0001A67D,NPC Spine1 [Spn1],6,30.349,30.349,70.814,84.609,1.494,4.0000,18.878,-413.784,346.508,-319.650,-0.0000,0.0000,1.0000,28.523,-75.389,-25.720,Static,Wood,shape,0000020D52D22800,-,1,1,0,-
64,817.255,0.0000,impact,ragdoll,Proventus Avenicci,0001A67D,NPC Spine1 [Spn1],6,21.372,21.372,71.620,61.828,1.734,4.0000,18.878,-418.756,349.054,-319.677,0.0000,0.0000,1.0000,25.600,-53.137,-18.542,Static,Wood,shape,0000020D52D22800,-,0,1,0,-
65,817.263,0.0000,impact,ragdoll,Proventus Avenicci,0001A67D,NPC L Forearm [LLar],14,24.285,24.285,107.998,77.798,9.054,2.0000,11.658,-433.257,337.811,-299.956,-0.8143,0.3981,0.4223,69.464,33.280,10.940,-,Skin,shape,0000020E2E584100,9,1,1,0,-
66,817.263,0.0000,impact,ragdoll,Proventus Avenicci,0001A67D,NPC Spine2 [Spn2],9,24.285,24.285,107.998,49.225,1.994,7.0000,23.052,-433.257,337.811,-299.956,-0.8143,0.3981,0.4223,19.743,-44.945,3.639,-,Skin,shape,0000020E2E516B00,14,1,1,0,-
67,906.666,0.0000,impact,ragdoll,Proventus Avenicci,0001A67D,NPC L Hand [LHnd],16,112.373,112.373,62.066,119.893,5.527,4.0000,8.334,-430.171,361.395,-301.248,-0.6082,-0.1810,0.7729,32.955,8.439,-114.965,-,Skin,shape,0000020E2E585C00,1,1,1,0,-
68,906.666,0.0000,impact,ragdoll,Proventus Avenicci,0001A67D,NPC L Thigh [LThg],1,112.373,112.373,62.066,20.009,0.405,6.0000,20.487,-430.171,361.395,-301.248,-0.6082,-0.1810,0.7729,-1.421,-19.956,-0.303,-,Skin,shape,0000020E2E516800,16,1,1,0,-
69,1014.653,0.0000,impact,ragdoll,Proventus Avenicci,0001A67D,NPC R Forearm [RLar],15,142.712,142.712,83.115,168.850,6.899,6.0000,11.658,-377.603,325.819,-318.000,-0.0000,-0.0000,1.0000,30.543,-5.342,-165.978,Static,Carpet,shape,0000020E281A7D00,-,1,1,0,-
70,1033.539,0.0000,impact,ragdoll,Proventus Avenicci,0001A67D,NPC R Hand [RHnd],17,91.100,91.100,70.985,91.766,6.998,4.0000,8.334,-358.636,331.012,-318.000,-0.0000,-0.0000,1.0000,8.550,6.931,-91.103,Static,Carpet,shape,0000020E281A7D00,-,1,1,0,-
71,1063.664,0.0000,impact,ragdoll,Proventus Avenicci,0001A67D,NPC R UpperArm [RUar],12,58.561,58.561,103.158,54.019,7.934,2.0000,14.463,-382.341,323.744,-319.650,0.0000,-0.0000,1.0000,25.266,-18.954,-43.823,Static,Wood,shape,0000020D52D22800,-,1,1,0,-
72,1080.692,0.0000,impact,ragdoll,Proventus Avenicci,0001A67D,NPC R Forearm [RLar],15,15.098,15.098,59.176,37.281,5.342,6.0000,11.658,-376.192,323.836,-319.650,0.0000,0.0000,1.0000,1.746,-14.168,-34.440,Static,Wood,shape,0000020D52D22800,-,1,1,0,-
73,1093.429,0.0000,impact,ragdoll,Proventus Avenicci,0001A67D,NPC L Hand [LHnd],16,120.906,120.906,85.735,127.040,5.174,4.0000,8.334,-440.958,355.378,-318.000,-0.0000,0.0000,1.0000,-11.601,-37.298,-120.886,Static,Carpet,shape,0000020E281A7D00,-,1,1,0,-
74,1109.379,0.0000,impact,ragdoll,Proventus Avenicci,0001A67D,NPC R Hand [RHnd],17,81.206,81.206,105.038,91.418,18.204,4.0000,8.334,-359.700,334.270,-319.650,-0.0000,0.0000,1.0000,4.155,42.043,-81.070,Static,Wood,shape,0000020D52D22800,-,1,1,0,-
75,1194.160,0.0000,impact,ragdoll,Proventus Avenicci,0001A67D,NPC L Forearm [LLar],14,46.152,46.152,33.913,30.458,3.322,2.0000,11.658,-442.393,346.914,-318.000,-0.0000,-0.0000,1.0000,-7.384,-5.922,-28.950,Static,Carpet,shape,0000020E281A7D00,-,1,1,0,-
76,1231.773,0.0000,impact,ragdoll,Proventus Avenicci,0001A67D,NPC L UpperArm [LUar],10,25.692,25.692,22.396,22.534,1.452,2.0000,14.463,-434.818,329.412,-318.000,0.0000,0.0000,1.0000,-4.323,-10.575,-19.423,Static,Carpet,shape,0000020E281A7D00,-,1,1,0,-
77,1341.504,0.0000,impact,ragdoll,Proventus Avenicci,0001A67D,NPC L Foot [Lft ],7,9.386,9.386,15.406,33.997,5.194,3.0000,10.011,-447.343,415.264,-319.650,-0.0000,-0.0000,1.0000,2.776,29.374,-16.891,Static,Wood,shape,0000020D52D22800,-,1,1,0,-
78,1595.326,0.0000,state,unknown,Proventus Avenicci,0001A67D,-,-,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.000,0.000,0.000,-,-,-,0000000000000000,-,0,0,0,knock_get_up
79,3156.122,0.0000,state,unknown,Proventus Avenicci,0001A67D,-,-,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.000,0.000,0.000,-,-,-,0000000000000000,-,0,0,0,ragdoll_start
80,3177.357,0.0000,impact,ragdoll,Proventus Avenicci,0001A67D,NPC R Foot [Rft ],8,52.282,52.282,98.197,9.313,27.212,3.0000,10.011,-422.279,412.491,-318.000,0.0000,-0.0000,1.0000,8.577,-3.480,-1.023,Static,Carpet,shape,0000020D540EC700,-,0,1,0,-
81,3177.359,0.0000,impact,ragdoll,Proventus Avenicci,0001A67D,NPC R Foot [Rft ],8,52.282,52.282,141.096,9.313,27.212,3.0000,10.011,-422.279,412.491,-319.650,-0.0000,0.0000,1.0000,8.577,-3.480,-1.023,Static,Wood,shape,0000020D52D22800,-,0,1,0,-
82,3276.970,0.0000,impact,ragdoll,Proventus Avenicci,0001A67D,NPC Spine2 [Spn2],9,65.191,65.191,94.244,95.868,2.614,7.0000,23.052,-445.890,374.278,-284.284,0.5631,-0.7473,0.3528,-21.594,48.719,79.692,-,Skin,shape,0000020E2E517400,15,1,1,0,-
83,3276.971,0.0000,impact,ragdoll,Proventus Avenicci,0001A67D,NPC R Forearm [RLar],15,65.191,65.191,94.244,88.804,50.117,6.0000,11.658,-445.890,374.278,-284.284,0.5631,-0.7473,0.3528,13.089,-83.287,27.893,-,Skin,shape,0000020E2E584100,9,1,1,0,-
84,3293.924,0.0000,impact,ragdoll,Proventus Avenicci,0001A67D,NPC Spine1 [Spn1],6,152.050,152.050,55.644,124.925,1.523,4.0000,18.878,-445.483,373.497,-285.141,0.6538,-0.7110,-0.2590,-71.553,63.644,80.224,-,Skin,shape,0000020E2E517400,15,1,1,0,-
85,3293.925,0.0000,impact,ragdoll,Proventus Avenicci,0001A67D,NPC R Forearm [RLar],15,152.050,152.050,55.644,91.157,6.665,6.0000,11.658,-445.483,373.497,-285.141,0.6538,-0.7110,-0.2590,34.926,-62.421,56.511,-,Skin,shape,0000020E2E584400,6,1,1,0,-
86,3343.237,0.0000,impact,ragdoll,Proventus Avenicci,0001A67D,NPC R Forearm [RLar],15,28.140,28.140,430.191,110.315,39.250,6.0000,11.658,-441.474,371.841,-289.018,-0.6253,0.4146,0.6611,53.063,12.845,95.858,-,Skin,shape,0000020E2E584700,3,1,1,0,-
87,3343.238,0.0000,impact,ragdoll,Proventus Avenicci,0001A67D,NPC Spine [Spn0],3,28.140,28.140,430.191,122.024,1.325,4.0000,17.297,-441.474,371.841,-289.018,-0.6253,0.4146,0.6611,-70.853,59.102,79.853,-,Skin,shape,0000020E2E517400,15,1,1,0,-
88,3360.194,0.0000,impact,ragdoll,Proventus Avenicci,0001A67D,NPC R Hand [RHnd],17,86.077,86.077,181.209,105.499,40.196,4.0000,8.334,-454.272,383.191,-295.223,-0.7987,-0.5290,0.2870,74.879,54.525,50.499,-,Skin,shape,0000020E2E585C00,1,0,1,0,-
89,3360.195,0.0000,impact,ragdoll,Proventus Avenicci,0001A67D,NPC L Thigh [LThg],1,86.077,86.077,181.209,99.908,5.453,6.0000,20.487,-454.272,383.191,-295.223,-0.7987,-0.5290,0.2870,-50.364,70.566,49.653,-,Skin,shape,0000020E2E517100,17,0,1,0,-
