seq,t_ms,game_hour,event,phase,actor,actor_id,limb,limb_index,impact_speed,normal_speed,tangent_speed,body_speed,angular_speed,mass,limb_radius,pos_x,pos_y,pos_z,nrm_x,nrm_y,nrm_z,vel_x,vel_y,vel_z,other_layer,other_material,material_source,other_body,other_limb,manifold_first,manifold_last,dropped,state
0,0.871,0.0000,state,unknown,Proventus Avenicci,0001A67D,-,-,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.000,0.000,0.000,-,-,-,0000000000000000,-,0,0,-,session_start
1,0.871,0.0000,limb_sample,unknown,Proventus Avenicci,0001A67D,NPC COM [COM ],0,0.000,0.000,0.000,35.987,0.989,0.0000,17.687,-305.434,-123.513,-248.975,0.0000,0.0000,0.0000,-35.801,-3.396,-1.359,-,-,-,0000000000000000,-,0,0,-,session_start
2,0.871,0.0000,limb_sample,unknown,Proventus Avenicci,0001A67D,NPC L Thigh [LThg],1,0.000,0.000,0.000,38.402,1.280,0.0000,20.487,-312.043,-123.801,-248.923,0.0000,0.0000,0.0000,-27.641,-26.483,-3.067,-,-,-,0000000000000000,-,0,0,-,session_start
3,0.871,0.0000,limb_sample,unknown,Proventus Avenicci,0001A67D,NPC R Thigh [RThg],2,0.000,0.000,0.000,35.297,2.071,0.0000,20.487,-298.826,-123.225,-249.028,0.0000,0.0000,0.0000,-34.328,7.968,-1.985,-,-,-,0000000000000000,-,0,0,-,session_start
4,0.871,0.0000,limb_sample,unknown,Proventus Avenicci,0001A67D,NPC Spine [Spn0],3,0.000,0.000,0.000,34.810,0.930,0.0000,17.297,-305.073,-128.539,-244.921,0.0000,0.0000,0.0000,-34.383,-5.291,-1.248,-,-,-,0000000000000000,-,0,0,-,session_start
5,0.871,0.0000,limb_sample,unknown,Proventus Avenicci,0001A67D,NPC R Calf [RClf],4,0.000,0.000,0.000,28.923,2.075,0.0000,19.675,-294.866,-121.355,-284.334,0.0000,0.0000,0.0000,-24.627,15.141,-0.894,-,-,-,0000000000000000,-,0,0,-,session_start
6,0.872,0.0000,limb_sample,unknown,Proventus Avenicci,0001A67D,NPC L Calf [LClf],5,0.000,0.000,0.000,61.580,1.280,0.0000,19.675,-315.804,-119.524,-284.057,0.0000,0.0000,0.0000,-7.997,-60.721,-6.410,-,-,-,0000000000000000,-,0,0,-,session_start
7,0.872,0.0000,limb_sample,unknown,Proventus Avenicci,0001A67D,NPC Spine1 [Spn1],6,0.000,0.000,0.000,33.173,1.122,0.0000,18.878,-305.088,-127.712,-236.212,0.0000,0.0000,0.0000,-31.406,-10.676,0.399,-,-,-,0000000000000000,-,0,0,-,session_start
8,0.872,0.0000,limb_sample,unknown,Proventus Avenicci,0001A67D,NPC L Foot [Lft ],7,0.000,0.000,0.000,74.833,0.362,0.0000,10.011,-317.629,-123.374,-311.679,0.0000,0.0000,0.0000,0.995,-74.719,-4.012,-,-,-,0000000000000000,-,0,0,-,session_start
9,0.872,0.0000,limb_sample,unknown,Proventus Avenicci,0001A67D,NPC R Foot [Rft ],8,0.000,0.000,0.000,38.307,3.392,0.0000,10.011,-293.607,-126.930,-311.675,0.0000,0.0000,0.0000,-29.507,24.408,-1.005,-,-,-,0000000000000000,-,0,0,-,session_start
10,0.872,0.0000,limb_sample,unknown,Proventus Avenicci,0001A67D,NPC Spine2 [Spn2],9,0.000,0.000,0.000,34.460,1.303,0.0000,23.052,-305.166,-128.514,-226.380,0.0000,0.0000,0.0000,-26.878,-21.560,-0.527,-,-,-,0000000000000000,-,0,0,-,session_start
11,0.872,0.0000,limb_sample,unknown,Proventus Avenicci,0001A67D,NPC L UpperArm [LUar],10,0.000,0.000,0.000,47.953,2.282,0.0000,14.463,-318.499,-128.986,-211.392,0.0000,0.0000,0.0000,-21.691,-42.638,-3.321,-,-,-,0000000000000000,-,0,0,-,session_start
12,0.872,0.0000,limb_sample,unknown,Proventus Avenicci,0001A67D,NPC Neck [Neck],11,0.000,0.000,0.000,38.551,0.592,0.0000,8.431,-306.288,-125.968,-204.517,0.0000,0.0000,0.0000,-24.973,-29.352,-0.989,-,-,-,0000000000000000,-,0,0,-,session_start
13,0.872,0.0000,limb_sample,unknown,Proventus Avenicci,0001A67D,NPC R UpperArm [RUar],12,0.000,0.000,0.000,36.762,1.283,0.0000,14.463,-292.542,-125.257,-212.274,0.0000,0.0000,0.0000,-33.438,-14.894,3.396,-,-,-,0000000000000000,-,0,0,-,session_start
14,0.873,0.0000,limb_sample,unknown,Proventus Avenicci,0001A67D,NPC Head [Head],13,0.000,0.000,0.000,33.611,1.452,0.0000,15.108,-306.468,-125.485,-197.143,0.0000,0.0000,0.0000,-24.286,-22.905,-3.905,-,-,-,0000000000000000,-,0,0,-,session_start
15,0.873,0.0000,limb_sample,unknown,Proventus Avenicci,0001A67D,NPC L Forearm [LLar],14,0.000,0.000,0.000,67.355,1.273,0.0000,11.658,-320.411,-129.337,-234.135,0.0000,0.0000,0.0000,-17.385,-65.017,-2.679,-,-,-,0000000000000000,-,0,0,-,session_start
