seq,t_ms,game_hour,event,phase,actor,actor_id,limb,limb_index,impact_speed,normal_speed,tangent_speed,body_speed,angular_speed,mass,limb_radius,pos_x,pos_y,pos_z,nrm_x,nrm_y,nrm_z,vel_x,vel_y,vel_z,other_layer,other_material,material_source,other_body,other_limb,manifold_first,manifold_last,dropped,state
20,840.410,11.1686,touch,ragdoll,Proventus Avenicci,0001A67D,NPC R Thigh [RThg],2,0.000,0.000,0.000,242.243,5.079,6.0000,20.487,0.000,0.000,0.000,0.0000,0.0000,0.0000,-47.747,-209.625,111.623,DeadBip,-,-,000001EB3A29CA00,1,0,0,-,
21,840.410,11.1686,touch,ragdoll,Proventus Avenicci,0001A67D,NPC L Thigh [LThg],1,0.000,0.000,0.000,219.820,7.266,6.0000,20.487,0.000,0.000,0.000,0.0000,0.0000,0.0000,-15.634,-143.247,166.002,DeadBip,-,-,000001EB3A29C100,2,0,0,-,
22,840.413,11.1686,touch,ragdoll,Proventus Avenicci,0001A67D,NPC R Calf [RClf],4,0.000,0.000,0.000,572.250,13.692,6.0000,19.675,0.000,0.000,0.000,0.0000,0.0000,0.0000,-18.003,-187.450,540.378,DeadBip,-,-,000001EB3A29CA00,1,0,0,-,
23,840.413,11.1686,touch,ragdoll,Proventus Avenicci,0001A67D,NPC L Thigh [LThg],1,0.000,0.000,0.000,219.820,7.266,6.0000,20.487,0.000,0.000,0.000,0.0000,0.0000,0.0000,-15.634,-143.247,166.002,DeadBip,-,-,000001EB3A29D600,4,0,0,-,
24,840.414,11.1686,touch,ragdoll,Proventus Avenicci,0001A67D,NPC R Forearm [RLar],15,0.000,0.000,0.000,70.887,15.516,6.0000,11.658,0.000,0.000,0.000,0.0000,0.0000,0.0000,6.064,-36.507,60.460,DeadBip,-,-,000001EB3A29D000,3,0,0,-,
25,840.414,11.1686,touch,ragdoll,Proventus Avenicci,0001A67D,NPC Spine [Spn0],3,0.000,0.000,0.000,316.257,2.380,4.0000,17.297,0.000,0.000,0.000,0.0000,0.0000,0.0000,-45.975,17.586,-312.403,DeadBip,-,-,000001EB3A167700,15,0,0,-,
26,840.415,11.1686,touch,ragdoll,Proventus Avenicci,0001A67D,NPC R Forearm [RLar],15,0.000,0.000,0.000,70.887,15.516,6.0000,11.658,0.000,0.000,0.000,0.0000,0.0000,0.0000,6.064,-36.507,60.460,DeadBip,-,-,000001EB3A29DF00,6,0,0,-,
27,840.415,11.1686,touch,ragdoll,Proventus Avenicci,0001A67D,NPC Spine1 [Spn1],6,0.000,0.000,0.000,274.122,4.433,4.0000,18.878,0.000,0.000,0.000,0.0000,0.0000,0.0000,-0.506,147.440,-231.094,DeadBip,-,-,000001EB3A167700,15,0,0,-,
28,840.415,11.1686,touch,ragdoll,Proventus Avenicci,0001A67D,NPC R Forearm [RLar],15,0.000,0.000,0.000,70.887,15.516,6.0000,11.658,0.000,0.000,0.000,0.0000,0.0000,0.0000,6.064,-36.507,60.460,DeadBip,-,-,000001EB3A29DC00,9,0,0,-,
29,840.415,11.1686,touch,ragdoll,Proventus Avenicci,0001A67D,NPC Spine2 [Spn2],9,0.000,0.000,0.000,109.458,12.973,7.0000,23.052,0.000,0.000,0.000,0.0000,0.0000,0.0000,21.181,-21.478,-105.219,DeadBip,-,-,000001EB3A167700,15,0,0,-,
30,840.416,11.1686,touch,ragdoll,Proventus Avenicci,0001A67D,NPC COM [COM ],0,0.000,0.000,0.000,304.616,29.537,50.0000,17.687,0.000,0.000,0.000,0.0000,0.0000,0.0000,-12.325,6.501,-304.297,DeadBip,-,-,000001EB3A166E00,14,0,0,-,
31,840.416,11.1686,touch,ragdoll,Proventus Avenicci,0001A67D,NPC L Forearm [LLar],14,0.000,0.000,0.000,339.094,37.665,2.0000,11.658,0.000,0.000,0.000,0.0000,0.0000,0.0000,11.685,-288.179,178.328,DeadBip,-,-,000001EB3A29C400,0,0,0,-,
32,840.417,11.1686,touch,ragdoll,Proventus Avenicci,0001A67D,NPC COM [COM ],0,0.000,0.000,0.000,304.616,29.537,50.0000,17.687,0.000,0.000,0.000,0.0000,0.0000,0.0000,-12.325,6.501,-304.297,DeadBip,-,-,000001EB3A166B00,16,0,0,-,
33,840.417,11.1686,touch,ragdoll,Proventus Avenicci,0001A67D,NPC L Hand [LHnd],16,0.000,0.000,0.000,186.836,15.685,4.0000,8.334,0.000,0.000,0.000,0.0000,0.0000,0.0000,-34.319,104.851,150.785,DeadBip,-,-,000001EB3A29C400,0,0,0,-,
34,840.418,11.1686,touch,ragdoll,Proventus Avenicci,0001A67D,NPC Spine [Spn0],3,0.000,0.000,0.000,316.257,2.380,4.0000,17.297,0.000,0.000,0.000,0.0000,0.0000,0.0000,-45.975,17.586,-312.403,DeadBip,-,-,000001EB3A167400,17,0,0,-,
35,840.418,11.1686,touch,ragdoll,Proventus Avenicci,0001A67D,NPC R Hand [RHnd],17,0.000,0.000,0.000,43.477,7.434,4.0000,8.334,0.000,0.000,0.000,0.0000,0.0000,0.0000,-9.685,24.359,-34.686,DeadBip,-,-,000001EB3A29D000,3,0,0,-,
36,840.418,11.1686,touch,ragdoll,Proventus Avenicci,0001A67D,NPC Spine [Spn0],3,0.000,0.000,0.000,316.257,2.380,4.0000,17.297,0.000,0.000,0.000,0.0000,0.0000,0.0000,-45.975,17.586,-312.403,DeadBip,-,-,000001EB3A166E00,14,0,0,-,
37,840.418,11.1686,touch,ragdoll,Proventus Avenicci,0001A67D,NPC L Forearm [LLar],14,0.000,0.000,0.000,339.094,37.665,2.0000,11.658,0.000,0.000,0.000,0.0000,0.0000,0.0000,11.685,-288.179,178.328,DeadBip,-,-,000001EB3A29D000,3,0,0,-,
