seq,t_ms,game_hour,event,phase,actor,actor_id,limb,limb_index,impact_speed,normal_speed,tangent_speed,body_speed,angular_speed,mass,limb_radius,pos_x,pos_y,pos_z,nrm_x,nrm_y,nrm_z,vel_x,vel_y,vel_z,other_layer,other_material,material_source,other_body,other_limb,manifold_first,manifold_last,dropped,state
11,197.583,0.0000,impact,ragdoll,Proventus Avenicci,0001A67D,NPC R Calf [RClf],4,98.783,98.783,375.458,180.975,11.717,6.0000,19.675,-524.485,1810.866,-79.750,0.0000,0.0000,1.0000,-125.040,97.233,-87.537,Static,Wood,shape,000001E0B27C6800,-,1,1,0,-
12,197.585,0.0000,impact,ragdoll,Proventus Avenicci,0001A67D,NPC R Foot [Rft ],8,10.567,10.567,248.775,223.610,7.120,3.0000,10.011,-523.200,1808.248,-79.650,0.0000,0.0000,1.0000,-149.292,165.358,-19.236,Static,Wood,shape,000001E026936E00,-,0,1,0,-
13,197.586,0.0000,impact,ragdoll,Proventus Avenicci,0001A67D,NPC R Foot [Rft ],8,10.567,10.567,249.207,223.610,7.120,3.0000,10.011,-523.200,1808.248,-79.750,0.0000,0.0000,1.0000,-149.292,165.358,-19.236,Static,Wood,shape,000001E0B27C6800,-,0,0,0,-
14,197.586,0.0000,impact,ragdoll,Proventus Avenicci,0001A67D,NPC R Foot [Rft ],8,28.848,28.848,239.629,223.610,7.120,3.0000,10.011,-519.795,1802.028,-79.751,0.0000,0.0000,1.0000,-149.292,165.358,-19.236,Static,Wood,shape,000001E0B27C6800,-,0,1,0,-
15,273.255,0.0000,impact,ragdoll,Proventus Avenicci,0001A67D,NPC R Hand [RHnd],17,57.671,57.671,269.480,307.789,21.020,4.0000,8.334,-523.026,1823.419,-17.721,-0.9302,0.0518,0.3634,117.219,-271.078,-86.662,-,-,-,000001E0B7713D00,0,1,1,0,-
16,273.256,0.0000,impact,ragdoll,Proventus Avenicci,0001A67D,NPC COM [COM ],0,57.671,57.671,269.480,122.861,14.786,50.0000,17.687,-523.026,1823.419,-17.721,-0.9302,0.0518,0.3634,71.991,-84.771,-52.213,-,Skin,shape,000001E0B7711300,17,1,1,0,-
17,311.631,0.0000,impact,ragdoll,Proventus Avenicci,0001A67D,NPC R Hand [RHnd],17,18.385,18.385,371.102,346.135,28.216,4.0000,8.334,-521.108,1815.611,-23.325,-0.8512,-0.1582,0.5004,98.552,-303.329,-134.493,-,Skin,shape,000001E0B7713100,2,1,1,0,-
18,311.632,0.0000,impact,ragdoll,Proventus Avenicci,0001A67D,NPC R Thigh [RThg],2,18.385,18.385,371.102,57.435,11.280,6.0000,20.487,-521.108,1815.611,-23.325,-0.8512,-0.1582,0.5004,-6.165,-51.496,-24.678,-,Skin,shape,000001E0B7711300,17,1,1,0,-
19,370.519,0.0000,impact,ragdoll,Proventus Avenicci,0001A67D,NPC L Hand [LHnd],16,54.720,54.720,572.728,141.119,53.331,4.0000,8.334,-488.727,1809.586,-33.579,0.8139,-0.0187,-0.5808,52.672,-28.048,-127.880,-,Skin,shape,000001E0B7712800,3,1,1,0,-
20,370.520,0.0000,impact,ragdoll,Proventus Avenicci,0001A67D,NPC Spine [Spn0],3,54.720,54.720,572.728,250.945,7.884,4.0000,17.297,-488.727,1809.586,-33.579,0.8139,-0.0187,-0.5808,83.908,-168.760,-165.689,-,Skin,shape,000001E0B7710A00,16,1,1,0,-
21,370.521,0.0000,impact,ragdoll,Proventus Avenicci,0001A67D,NPC L Hand [LHnd],16,32.695,32.695,578.941,141.119,53.331,4.0000,8.334,-484.951,1803.808,-31.417,0.4653,0.4709,-0.7495,52.672,-28.048,-127.880,-,Skin,shape,000001E0B7712500,6,1,1,0,-
22,370.521,0.0000,impact,ragdoll,Proventus Avenicci,0001A67D,NPC Spine1 [Spn1],6,32.695,32.695,578.941,334.276,6.625,4.0000,18.878,-484.951,1803.808,-31.417,0.4653,0.4709,-0.7495,111.518,-204.865,-239.447,-,Skin,shape,000001E0B7710A00,16,1,1,0,-
23,430.724,0.0000,impact,ragdoll,Proventus Avenicci,0001A67D,NPC R Thigh [RThg],2,100.193,100.193,77.084,192.486,7.180,6.0000,20.487,-513.029,1820.995,-39.231,-0.7101,-0.6062,-0.3583,112.679,-149.032,-46.301,-,Skin,shape,000001E0B7713A00,1,0,1,0,-
24,430.724,0.0000,impact,ragdoll,Proventus Avenicci,0001A67D,NPC L Thigh [LThg],1,100.193,100.193,77.084,270.743,3.138,6.0000,20.487,-513.029,1820.995,-39.231,-0.7101,-0.6062,-0.3583,114.295,-212.655,-122.542,-,Skin,shape,000001E0B7713100,2,0,1,0,-
25,468.742,0.0000,impact,ragdoll,Proventus Avenicci,0001A67D,NPC R Thigh [RThg],2,124.583,124.583,38.729,236.973,7.897,6.0000,20.487,-509.692,1817.337,-40.379,-0.5942,-0.7595,-0.2647,146.287,-175.390,-63.203,-,Skin,shape,000001E0B7713700,5,1,1,0,-
26,468.743,0.0000,impact,ragdoll,Proventus Avenicci,0001A67D,NPC L Calf [LClf],5,124.583,124.583,38.729,310.292,4.502,6.0000,19.675,-509.692,1817.337,-40.379,-0.5942,-0.7595,-0.2647,171.142,-256.647,-33.522,-,Skin,shape,000001E0B7713100,2,1,1,0,-
27,504.786,0.0000,impact,ragdoll,Proventus Avenicci,0001A67D,NPC R Calf [RClf],4,66.193,66.193,35.988,354.055,7.668,6.0000,19.675,-504.746,1808.363,-43.265,-0.9581,-0.2862,-0.0101,273.096,-208.888,84.493,-,Skin,shape,000001E0B7713A00,1,1,1,0,-
28,504.787,0.0000,impact,ragdoll,Proventus Avenicci,0001A67D,NPC L Thigh [LThg],1,66.193,66.193,35.988,326.467,4.559,6.0000,20.487,-504.746,1808.363,-43.265,-0.9581,-0.2862,-0.0101,150.266,-234.043,-170.953,-,Skin,shape,000001E0B7712E00,4,1,1,0,-
29,505.368,0.0000,impact,ragdoll,Proventus Avenicci,0001A67D,NPC L Calf [LClf],5,28.998,28.998,331.869,328.954,4.455,6.0000,19.675,-495.132,1826.331,-38.713,-0.7951,-0.6065,0.0000,219.882,-235.430,-66.597,Static,Wood,shape,000001E0268A7A00,-,1,0,0,-
30,505.369,0.0000,impact,ragdoll,Proventus Avenicci,0001A67D,NPC L Calf [LClf],5,28.998,28.998,331.869,328.954,4.455,6.0000,19.675,-495.132,1826.331,-38.713,-0.7951,-0.6065,0.0000,219.882,-235.430,-66.597,Static,Wood,shape,000001E0268A7A00,-,0,1,0,-
31,505.375,0.0000,impact,ragdoll,Proventus Avenicci,0001A67D,NPC Head [Head],13,461.789,461.789,67.414,476.448,6.534,4.0000,15.108,-444.228,1751.723,-79.650,0.0000,0.0000,1.0000,98.951,-70.654,-460.673,Static,Wood,shape,000001E026936E00,-,1,1,0,-
32,505.377,0.0000,impact,ragdoll,Proventus Avenicci,0001A67D,NPC Head [Head],13,461.788,461.788,66.798,476.448,6.534,4.0000,15.108,-444.228,1751.723,-79.750,0.0000,-0.0000,1.0000,98.951,-70.654,-460.673,Static,Wood,shape,000001E0B27C6800,-,1,1,0,-
33,523.065,0.0000,impact,ragdoll,Proventus Avenicci,0001A67D,NPC R Calf [RClf],4,40.521,40.521,24.552,374.223,8.042,6.0000,19.675,-502.393,1807.652,-43.419,-0.8055,-0.5926,-0.0027,279.468,-244.052,48.777,-,Skin,shape,000001E0B7713700,5,1,1,0,-
34,523.065,0.0000,impact,ragdoll,Proventus Avenicci,0001A67D,NPC L Calf [LClf],5,40.521,40.521,24.552,331.227,4.544,6.0000,19.675,-502.393,1807.652,-43.419,-0.8055,-0.5926,-0.0027,215.078,-241.237,-72.511,-,Skin,shape,000001E0B7712E00,4,1,1,0,-
35,523.072,0.0000,impact,ragdoll,Proventus Avenicci,0001A67D,NPC Spine2 [Spn2],9,269.534,269.534,112.643,299.328,2.843,7.0000,23.052,-461.842,1764.985,-79.650,-0.0000,0.0000,1.0000,43.379,-109.185,-275.308,Static,Wood,shape,000001E026936E00,-,1,1,0,-
36,523.076,0.0000,impact,ragdoll,Proventus Avenicci,0001A67D,NPC Spine2 [Spn2],9,269.534,269.534,112.666,299.328,2.843,7.0000,23.052,-461.842,1764.985,-79.750,-0.0000,0.0000,1.0000,43.379,-109.185,-275.308,Static,Wood,shape,000001E0B27C6800,-,1,1,0,-
37,523.078,0.0000,impact,ragdoll,Proventus Avenicci,0001A67D,NPC Neck [Neck],11,111.221,111.221,390.738,211.410,31.488,6.0000,8.431,-451.363,1755.409,-79.650,-0.0000,-0.0000,1.0000,130.668,-123.546,-111.159,Static,Wood,shape,000001E026936E00,-,1,1,0,-
38,523.308,0.0000,impact,ragdoll,Proventus Avenicci,0001A67D,NPC L Hand [LHnd],16,282.177,293.508,122.207,317.606,5.806,4.0000,8.334,-466.222,1795.004,-79.650,-0.0000,0.0000,1.0000,53.525,-108.598,-293.625,Static,Wood,shape,000001E026936E00,-,0,0,0,-
39,523.321,0.0000,impact,ragdoll,Proventus Avenicci,0001A67D,NPC R UpperArm [RUar],12,194.496,82.964,204.124,228.842,15.834,2.0000,14.463,-467.470,1746.352,-79.650,0.0000,0.0000,1.0000,122.056,-129.123,-144.216,Static,Wood,shape,000001E026936E00,-,0,0,0,-
40,524.132,0.0000,impact,ragdoll,Proventus Avenicci,0001A67D,NPC R UpperArm [RUar],12,148.221,126.622,129.051,250.647,10.554,2.0000,14.463,-467.319,1746.078,-79.650,0.0000,0.0000,1.0000,42.604,-179.109,-170.084,Static,Wood,shape,000001E026936E00,-,0,0,0,-
41,539.338,0.0000,impact,ragdoll,Proventus Avenicci,0001A67D,NPC R Hand [RHnd],17,425.452,430.301,300.811,528.762,19.212,4.0000,8.334,-499.811,1742.131,-79.650,0.0000,0.0000,1.0000,98.827,-288.108,-432.223,Static,Wood,shape,000001E026936E00,-,0,0,0,-
42,539.851,0.0000,impact,ragdoll,Proventus Avenicci,0001A67D,NPC Spine2 [Spn2],9,25.841,25.841,137.319,181.315,6.649,7.0000,23.052,-463.275,1757.202,-79.650,0.0000,-0.0000,1.0000,84.559,-160.278,-6.005,Static,Wood,shape,000001E026936E00,-,0,1,0,-
43,539.853,0.0000,impact,ragdoll,Proventus Avenicci,0001A67D,NPC Spine2 [Spn2],9,25.841,25.841,137.138,181.315,6.649,7.0000,23.052,-463.275,1757.202,-79.750,-0.0000,0.0000,1.0000,84.559,-160.278,-6.005,Static,Wood,shape,000001E0B27C6800,-,0,1,0,-
44,540.088,0.0000,impact,ragdoll,Proventus Avenicci,0001A67D,NPC R UpperArm [RUar],12,196.893,33.790,394.813,378.101,19.322,2.0000,14.463,-466.722,1744.376,-79.650,0.0000,-0.0000,1.0000,201.346,-295.444,-123.013,Static,Wood,shape,000001E026936E00,-,0,0,0,-
45,556.578,0.0000,impact,ragdoll,Proventus Avenicci,0001A67D,NPC R UpperArm [RUar],12,201.869,-94.053,434.148,291.263,21.557,2.0000,14.463,-464.797,1740.372,-79.650,0.0000,0.0000,1.0000,104.346,-270.695,25.886,Static,Wood,shape,000001E026936E00,-,0,0,0,-
46,557.858,0.0000,impact,ragdoll,Proventus Avenicci,0001A67D,NPC R Hand [RHnd],17,120.527,179.227,372.258,341.551,23.742,4.0000,8.334,-499.872,1733.868,-79.650,-0.0000,0.0000,1.0000,143.828,-275.124,-142.399,Static,Wood,shape,000001E026936E00,-,0,0,0,-
47,575.009,0.0000,impact,ragdoll,Proventus Avenicci,0001A67D,NPC Spine [Spn0],3,88.837,88.837,474.520,224.310,19.282,4.0000,17.297,-474.382,1768.113,-79.650,-0.0000,0.0000,1.0000,113.789,-168.257,-95.167,Static,Wood,shape,000001E026936E00,-,1,1,0,-
48,575.562,0.0000,impact,ragdoll,Proventus Avenicci,0001A67D,NPC COM [COM ],0,182.683,182.683,235.259,256.273,5.407,50.0000,17.687,-479.173,1772.583,-79.650,0.0000,0.0000,1.0000,57.923,-171.871,-181.056,Static,Wood,shape,000001E026936E00,-,1,1,0,-
49,575.563,0.0000,impact,ragdoll,Proventus Avenicci,0001A67D,NPC COM [COM ],0,182.683,182.683,235.734,256.273,5.407,50.0000,17.687,-479.173,1772.583,-79.750,-0.0000,-0.0000,1.0000,57.923,-171.871,-181.056,Static,Wood,shape,000001E0B27C6800,-,1,1,0,-
50,575.565,0.0000,impact,ragdoll,Proventus Avenicci,0001A67D,NPC Spine [Spn0],3,5.437,5.437,453.206,204.157,20.373,4.0000,17.297,-473.357,1766.784,-79.750,0.0000,0.0000,1.0000,130.103,-156.269,-18.260,Static,Wood,shape,000001E0B27C6800,-,1,1,0,-
51,611.706,0.0000,impact,ragdoll,Proventus Avenicci,0001A67D,NPC COM [COM ],0,18.121,18.121,174.842,134.454,5.372,50.0000,17.687,-481.628,1762.291,-79.751,0.0000,0.0000,1.0000,15.355,-131.928,-20.904,Static,Wood,shape,000001E0B27C6800,-,0,1,0,-
52,648.510,0.0000,impact,ragdoll,Proventus Avenicci,0001A67D,NPC COM [COM ],0,33.182,33.182,126.211,130.510,4.360,50.0000,17.687,-477.821,1763.244,-79.751,0.0000,0.0000,1.0000,27.442,-125.232,-24.427,Static,Wood,shape,000001E0B27C6800,-,0,1,0,-
53,648.722,0.0000,impact,ragdoll,Proventus Avenicci,0001A67D,NPC R Hand [RHnd],17,43.649,52.043,265.333,261.346,6.726,4.0000,8.334,-489.144,1715.072,-79.650,0.0000,0.0000,1.0000,107.380,-233.351,-48.150,Static,Wood,shape,000001E026936E00,-,0,0,0,-
54,648.986,0.0000,impact,ragdoll,Proventus Avenicci,0001A67D,NPC L Hand [LHnd],16,79.913,79.913,311.351,277.134,9.830,4.0000,8.334,-450.569,1769.902,-79.771,0.0000,0.0000,1.0000,135.160,-233.467,-63.468,Static,Wood,shape,000001E0B27C6800,-,1,0,0,-
55,648.986,0.0000,impact,ragdoll,Proventus Avenicci,0001A67D,NPC L Hand [LHnd],16,63.188,63.188,313.629,277.134,9.830,4.0000,8.334,-450.108,1767.961,-79.750,0.0000,-0.0000,1.0000,135.160,-233.467,-63.468,Static,Wood,shape,000001E0B27C6800,-,0,1,0,-
56,685.954,0.0000,impact,ragdoll,Proventus Avenicci,0001A67D,NPC R Hand [RHnd],17,17.779,18.379,233.731,237.782,1.415,4.0000,8.334,-485.763,1704.870,-79.650,0.0000,-0.0000,1.0000,74.642,-224.895,-19.782,Static,Wood,shape,000001E026936E00,-,0,0,0,-
57,703.308,0.0000,impact,ragdoll,Proventus Avenicci,0001A67D,NPC Spine [Spn0],3,43.344,43.344,115.989,128.156,2.406,4.0000,17.297,-468.938,1752.807,-79.650,0.0000,0.0000,1.0000,30.718,-117.865,-39.854,Static,Wood,shape,000001E026936E00,-,1,1,0,-
58,704.012,0.0000,impact,ragdoll,Proventus Avenicci,0001A67D,NPC L Hand [LHnd],16,17.400,8.479,215.154,205.586,4.206,4.0000,8.334,-443.558,1756.667,-79.650,0.0000,0.0000,1.0000,95.139,-182.098,-7.380,Static,Wood,shape,000001E026936E00,-,0,0,0,-
59,721.457,0.0000,impact,ragdoll,Proventus Avenicci,0001A67D,NPC Spine [Spn0],3,34.335,34.335,67.595,116.537,3.812,4.0000,17.297,-468.316,1750.833,-79.750,-0.0000,-0.0000,1.0000,38.077,-102.780,-39.590,Static,Wood,shape,000001E0B27C6800,-,1,1,0,-
60,740.847,0.0000,impact,ragdoll,Proventus Avenicci,0001A67D,NPC Spine1 [Spn1],6,71.614,71.614,170.763,163.861,2.833,4.0000,18.878,-458.528,1739.929,-79.650,0.0000,0.0000,1.0000,64.705,-130.021,-75.883,Static,Wood,shape,000001E026936E00,-,1,1,0,-
61,740.848,0.0000,impact,ragdoll,Proventus Avenicci,0001A67D,NPC Spine1 [Spn1],6,71.614,71.614,170.972,163.861,2.833,4.0000,18.878,-458.528,1739.929,-79.750,0.0000,0.0000,1.0000,64.705,-130.021,-75.883,Static,Wood,shape,000001E0B27C6800,-,1,1,0,-
62,740.851,0.0000,impact,ragdoll,Proventus Avenicci,0001A67D,NPC L Hand [LHnd],16,35.436,35.436,117.573,166.573,10.944,4.0000,8.334,-444.277,1742.341,-68.546,0.2517,0.8387,-0.4830,70.041,-150.761,10.591,-,Skin,shape,000001E0B7712200,9,1,1,0,-
63,740.851,0.0000,impact,ragdoll,Proventus Avenicci,0001A67D,NPC Spine2 [Spn2],9,35.436,35.436,117.573,147.811,2.625,7.0000,23.052,-444.277,1742.341,-68.546,0.2517,0.8387,-0.4830,45.165,-132.128,-48.480,-,Skin,shape,000001E0B7710A00,16,1,1,0,-
64,759.632,0.0000,impact,ragdoll,Proventus Avenicci,0001A67D,NPC L Thigh [LThg],1,40.669,40.669,129.561,128.837,3.675,6.0000,20.487,-472.654,1757.804,-79.650,-0.0000,0.0000,1.0000,54.425,-103.582,-53.922,Static,Wood,shape,000001E026936E00,-,1,1,0,-
65,760.150,0.0000,impact,ragdoll,Proventus Avenicci,0001A67D,NPC L Hand [LHnd],16,17.155,17.155,17.248,164.501,3.874,4.0000,8.334,-449.662,1742.931,-71.312,0.8075,0.5384,-0.2410,64.915,-150.904,-8.650,-,Skin,shape,000001E0B7712500,6,1,1,0,-
66,760.150,0.0000,impact,ragdoll,Proventus Avenicci,0001A67D,NPC Spine1 [Spn1],6,17.155,17.155,17.248,128.413,2.173,4.0000,18.878,-449.662,1742.931,-71.312,0.8075,0.5384,-0.2410,43.882,-108.078,-53.697,-,Skin,shape,000001E0B7710A00,16,1,1,0,-
67,760.327,0.0000,impact,ragdoll,Proventus Avenicci,0001A67D,NPC R Hand [RHnd],17,18.595,22.420,257.340,226.892,13.518,4.0000,8.334,-481.491,1686.891,-79.650,-0.0000,-0.0000,1.0000,61.389,-217.568,-19.384,Static,Wood,shape,000001E026936E00,-,0,0,0,-
68,778.359,0.0000,impact,ragdoll,Proventus Avenicci,0001A67D,NPC L Thigh [LThg],1,21.391,21.391,129.594,108.502,3.454,6.0000,20.487,-473.441,1764.179,-79.773,0.0000,0.0000,1.0000,54.308,-89.935,-27.112,Static,Wood,shape,000001E0B27C6800,-,0,1,0,-
69,797.816,0.0000,impact,ragdoll,Proventus Avenicci,0001A67D,NPC R UpperArm [RUar],12,88.446,88.446,107.056,163.108,3.010,2.0000,14.463,-451.207,1702.159,-79.650,0.0000,0.0000,1.0000,49.071,-123.174,-94.998,Static,Wood,shape,000001E026936E00,-,1,1,0,-
70,816.056,0.0000,impact,ragdoll,Proventus Avenicci,0001A67D,NPC R Forearm [RLar],15,26.758,26.758,186.498,192.437,3.889,6.0000,11.658,-474.733,1683.561,-79.650,0.0000,-0.0000,1.0000,62.543,-176.071,-46.036,Static,Wood,shape,000001E026936E00,-,1,1,0,-
71,816.474,0.0000,impact,ragdoll,Proventus Avenicci,0001A67D,NPC Spine2 [Spn2],9,10.641,10.641,49.258,117.471,5.709,7.0000,23.052,-444.744,1722.916,-79.650,0.0000,-0.0000,1.0000,9.585,-114.025,-26.567,Static,Wood,shape,000001E026936E00,-,1,1,0,-
72,835.813,0.0000,impact,ragdoll,Proventus Avenicci,0001A67D,NPC R Hand [RHnd],17,41.143,13.712,158.193,169.638,3.551,4.0000,8.334,-476.935,1673.973,-79.650,-0.0000,0.0000,1.0000,86.261,-145.244,-15.499,Static,Wood,shape,000001E026936E00,-,0,0,0,-
73,854.087,0.0000,impact,ragdoll,Proventus Avenicci,0001A67D,NPC L Forearm [LLar],14,37.206,37.206,44.496,121.737,2.909,2.0000,11.658,-437.139,1728.547,-66.582,0.5591,0.8073,-0.1888,26.898,-118.652,4.247,-,Skin,shape,000001E0B7712200,9,1,1,0,-
74,854.088,0.0000,impact,ragdoll,Proventus Avenicci,0001A67D,NPC Spine2 [Spn2],9,37.206,37.206,44.496,109.295,1.592,7.0000,23.052,-437.139,1728.547,-66.582,0.5591,0.8073,-0.1888,37.385,-102.682,2.045,-,Skin,shape,000001E0B7710D00,14,1,1,0,-
75,872.265,0.0000,impact,ragdoll,Proventus Avenicci,0001A67D,NPC L Thigh [LThg],1,123.640,123.640,151.201,125.509,4.839,6.0000,20.487,-470.860,1769.467,-79.750,0.0000,-0.0000,1.0000,51.494,-89.497,-71.353,Static,Wood,shape,000001E0B27C6800,-,0,0,0,-
76,872.266,0.0000,impact,ragdoll,Proventus Avenicci,0001A67D,NPC L Thigh [LThg],1,103.061,103.061,151.845,125.509,4.839,6.0000,20.487,-470.041,1765.167,-79.750,0.0000,0.0000,1.0000,51.494,-89.497,-71.353,Static,Wood,shape,000001E0B27C6800,-,0,1,0,-
77,891.799,0.0000,impact,ragdoll,Proventus Avenicci,0001A67D,NPC L Thigh [LThg],1,37.333,37.333,99.697,98.839,2.185,6.0000,20.487,-469.555,1767.182,-79.650,-0.0000,0.0000,1.0000,55.877,-76.617,-27.870,Static,Wood,shape,000001E026936E00,-,0,1,0,-
78,891.803,0.0000,impact,ragdoll,Proventus Avenicci,0001A67D,NPC L Calf [LClf],5,48.956,48.956,130.566,153.645,4.467,6.0000,19.675,-470.316,1772.392,-79.650,-0.0000,0.0000,1.0000,93.190,-101.859,-67.432,Static,Wood,shape,000001E026936E00,-,1,1,0,-
79,891.804,0.0000,impact,ragdoll,Proventus Avenicci,0001A67D,NPC L Calf [LClf],5,48.956,48.956,130.833,153.645,4.467,6.0000,19.675,-470.316,1772.392,-79.750,0.0000,0.0000,1.0000,93.190,-101.859,-67.432,Static,Wood,shape,000001E0B27C6800,-,1,1,0,-
80,910.126,0.0000,impact,ragdoll,Proventus Avenicci,0001A67D,NPC L Thigh [LThg],1,26.134,26.134,85.322,99.972,3.251,6.0000,20.487,-468.233,1765.615,-79.750,0.0000,0.0000,1.0000,58.779,-74.980,-30.291,Static,Wood,shape,000001E0B27C6800,-,0,1,0,-
81,928.813,0.0000,impact,ragdoll,Proventus Avenicci,0001A67D,NPC Head [Head],13,50.006,50.006,95.812,103.469,2.779,4.0000,15.108,-426.323,1697.322,-79.650,-0.0000,-0.0000,1.0000,31.069,-85.169,-49.867,Static,Wood,shape,000001E026936E00,-,1,1,0,-
82,928.817,0.0000,impact,ragdoll,Proventus Avenicci,0001A67D,NPC R Hand [RHnd],17,18.301,18.301,95.913,113.637,3.299,4.0000,8.334,-472.804,1664.019,-79.652,0.0000,0.0000,1.0000,53.200,-98.489,-19.573,Static,Wood,shape,000001E026936E00,-,1,1,0,-
83,928.817,0.0000,impact,ragdoll,Proventus Avenicci,0001A67D,NPC R Hand [RHnd],17,19.559,19.559,96.114,113.637,3.299,4.0000,8.334,-472.804,1663.461,-79.650,-0.0000,0.0000,1.0000,53.200,-98.489,-19.573,Static,Wood,shape,000001E026835300,-,1,1,0,-
84,963.178,0.0000,impact,ragdoll,Proventus Avenicci,0001A67D,NPC L Calf [LClf],5,67.545,67.545,123.316,148.621,1.336,6.0000,19.675,-464.624,1766.286,-79.750,-0.0000,-0.0000,1.0000,80.102,-105.125,-67.975,Static,Wood,shape,000001E0B27C6800,-,1,1,0,-
85,978.583,0.0000,impact,ragdoll,Proventus Avenicci,0001A67D,NPC R Forearm [RLar],15,7.555,7.555,59.067,63.820,1.101,6.0000,11.658,-465.743,1663.573,-79.650,0.0000,0.0000,1.0000,26.355,-56.856,-12.073,Static,Wood,shape,000001E026835300,-,1,1,0,-
86,1050.472,0.0000,impact,ragdoll,Proventus Avenicci,0001A67D,NPC R Forearm [RLar],15,6.062,6.062,45.208,47.002,0.778,6.0000,11.658,-462.405,1663.946,-79.668,0.0000,0.0000,1.0000,15.949,-43.487,-7.979,Static,Wood,shape,000001E026936E00,-,1,1,0,-
87,1087.132,0.0000,impact,ragdoll,Proventus Avenicci,0001A67D,NPC L Hand [LHnd],16,22.215,22.215,33.033,70.329,3.665,4.0000,8.334,-422.075,1698.153,-72.644,-0.0209,0.9826,-0.1843,32.481,-62.379,0.073,-,Skin,shape,000001E0B7711C00,13,1,1,0,-
88,1087.133,0.0000,impact,ragdoll,Proventus Avenicci,0001A67D,NPC Head [Head],13,22.215,22.215,33.033,48.777,0.631,4.0000,15.108,-422.075,1698.153,-72.644,-0.0209,0.9826,-0.1843,28.315,-39.717,0.069,-,Skin,shape,000001E0B7710A00,16,1,1,0,-
89,1461.043,0.0000,impact,ragdoll,Proventus Avenicci,0001A67D,NPC R Thigh [RThg],2,105.906,105.906,49.607,61.305,4.198,6.0000,20.487,-488.307,1734.114,-79.650,-0.0000,0.0000,1.0000,1.787,-9.954,-60.465,Static,Wood,shape,000001E026936E00,-,1,1,0,-
