seq,t_ms,game_hour,event,phase,actor,actor_id,limb,limb_index,impact_speed,normal_speed,tangent_speed,body_speed,angular_speed,mass,limb_radius,pos_x,pos_y,pos_z,nrm_x,nrm_y,nrm_z,vel_x,vel_y,vel_z,other_layer,other_material,material_source,other_body,other_limb,manifold_first,manifold_last,dropped,state
79,2785.447,0.0000,impact,ragdoll,Eldawyn,15077EF4,NPC L Forearm [LLar],14,86.708,86.708,59.635,202.763,1.776,2.1600,12.590,-311.747,24.008,-297.992,-0.1376,-0.7217,0.6784,-81.610,-177.973,-52.708,-,-,-,0000020E2DAF7A00,0,1,1,0,-
80,2785.448,0.0000,impact,ragdoll,Eldawyn,15077EF4,NPC COM [COM ],0,86.708,86.708,59.635,228.688,3.428,43.2000,19.410,-311.747,24.008,-297.992,-0.1376,-0.7217,0.6784,-50.527,-208.270,79.806,-,Skin,shape,0000020E2DAF4A00,14,1,1,0,-
81,2785.449,0.0000,impact,ragdoll,Eldawyn,15077EF4,NPC L Forearm [LLar],14,61.660,61.660,35.691,202.763,1.776,2.1600,12.590,-311.580,22.468,-300.234,-0.1432,-0.5348,0.8327,-81.610,-177.973,-52.708,-,Skin,shape,0000020E2DAF6500,3,1,1,0,-
82,2785.449,0.0000,impact,ragdoll,Eldawyn,15077EF4,NPC Spine [Spn0],3,61.660,61.660,35.691,192.159,5.343,4.3200,18.680,-311.580,22.468,-300.234,-0.1432,-0.5348,0.8327,-54.172,-179.753,40.977,-,Skin,shape,0000020E2DAF4A00,14,1,1,0,-
83,2808.741,0.0000,impact,ragdoll,Eldawyn,15077EF4,NPC Spine1 [Spn1],6,11.387,11.387,156.059,226.916,5.118,4.3200,20.389,-304.201,12.432,-319.650,0.0000,-0.0000,1.0000,-71.417,-214.974,-13.286,Static,Wood,shape,0000020D52D22E00,-,1,1,0,-
84,2908.247,0.0000,impact,ragdoll,Eldawyn,15077EF4,NPC Head [Head],13,31.857,31.857,218.521,226.022,1.530,4.3200,16.317,-303.776,-47.959,-319.650,0.0000,-0.0000,1.0000,-57.925,-216.109,-32.055,Static,Wood,shape,0000020D52D22E00,-,1,1,0,-
85,2933.345,0.0000,impact,ragdoll,Eldawyn,15077EF4,NPC R Thigh [RThg],2,44.237,44.237,203.644,291.795,3.938,6.4800,22.126,-321.691,12.494,-318.000,-0.0000,0.0000,1.0000,-59.523,-285.388,-12.443,Static,Carpet,shape,0000020E280E4A00,-,1,1,0,-
86,2933.948,0.0000,impact,ragdoll,Eldawyn,15077EF4,NPC R Forearm [RLar],15,17.626,17.626,17.876,217.154,1.064,6.4800,12.590,-328.444,-20.037,-306.981,-0.9037,-0.4170,-0.0970,-47.080,-211.971,2.735,-,Skin,shape,0000020E2DAF6200,6,1,1,0,-
87,2933.948,0.0000,impact,ragdoll,Eldawyn,15077EF4,NPC Spine1 [Spn1],6,17.626,17.626,17.876,230.802,2.268,4.3200,20.389,-328.444,-20.037,-306.981,-0.9037,-0.4170,-0.0970,-55.738,-222.439,-26.153,-,Skin,shape,0000020E2DAF5300,15,1,1,0,-
88,2957.248,0.0000,impact,ragdoll,Eldawyn,15077EF4,NPC Spine2 [Spn2],9,18.402,18.402,233.589,219.798,1.241,7.5600,24.896,-308.643,-31.576,-319.650,0.0000,0.0000,1.0000,-53.401,-212.714,-14.571,Static,Wood,shape,0000020D52D22E00,-,0,1,0,-
89,2957.807,0.0000,impact,ragdoll,Eldawyn,15077EF4,NPC COM [COM ],0,36.900,36.900,275.399,240.000,4.137,43.2000,19.410,-319.880,-5.351,-318.000,-0.0000,0.0000,1.0000,-58.432,-222.520,-68.342,Static,Carpet,shape,0000020E280E4A00,-,1,1,0,-
