seq,t_ms,game_hour,event,phase,actor,actor_id,limb,limb_index,impact_speed,normal_speed,tangent_speed,body_speed,angular_speed,mass,limb_radius,pos_x,pos_y,pos_z,nrm_x,nrm_y,nrm_z,vel_x,vel_y,vel_z,other_layer,other_material,material_source,other_body,other_limb,manifold_first,manifold_last,dropped,state
0,0.895,0.0000,state,unknown,Proventus Avenicci,0001A67D,-,-,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.000,0.000,0.000,-,-,-,0000000000000000,-,0,0,-,session_start
1,0.896,0.0000,limb_sample,unknown,Proventus Avenicci,0001A67D,NPC COM [COM ],0,0.000,0.000,0.000,1.924,0.327,50.0000,17.687,-279.273,-128.027,-254.125,0.0000,0.0000,0.0000,0.242,0.042,-1.908,-,-,-,0000000000000000,-,0,0,-,session_start
2,0.896,0.0000,limb_sample,unknown,Proventus Avenicci,0001A67D,NPC L Thigh [LThg],1,0.000,0.000,0.000,5.564,0.333,6.0000,20.487,-273.296,-129.443,-253.952,0.0000,0.0000,0.0000,-0.566,-3.407,4.362,-,-,-,0000000000000000,-,0,0,-,session_start
3,0.896,0.0000,limb_sample,unknown,Proventus Avenicci,0001A67D,NPC R Thigh [RThg],2,0.000,0.000,0.000,1.405,0.029,6.0000,20.487,-286.190,-127.447,-254.249,0.0000,0.0000,0.0000,-0.359,-0.737,1.141,-,-,-,0000000000000000,-,0,0,-,session_start
4,0.896,0.0000,limb_sample,unknown,Proventus Avenicci,0001A67D,NPC Spine [Spn0],3,0.000,0.000,0.000,1.450,0.256,4.0000,17.297,-278.303,-122.974,-250.251,0.0000,0.0000,0.0000,0.231,0.306,-1.399,-,-,-,0000000000000000,-,0,0,-,session_start
5,0.896,0.0000,limb_sample,unknown,Proventus Avenicci,0001A67D,NPC R Calf [RClf],4,0.000,0.000,0.000,3.875,0.167,6.0000,19.675,-290.210,-127.728,-285.034,0.0000,0.0000,0.0000,-0.438,-2.378,3.028,-,-,-,0000000000000000,-,0,0,-,session_start
6,0.896,0.0000,limb_sample,unknown,Proventus Avenicci,0001A67D,NPC L Calf [LClf],5,0.000,0.000,0.000,7.049,0.132,6.0000,19.675,-271.962,-128.419,-285.060,0.0000,0.0000,0.0000,-0.558,-2.000,6.736,-,-,-,0000000000000000,-,0,0,-,session_start
7,0.896,0.0000,limb_sample,unknown,Proventus Avenicci,0001A67D,NPC Spine1 [Spn1],6,0.000,0.000,0.000,1.111,0.176,4.0000,18.878,-278.785,-123.386,-241.524,0.0000,0.0000,0.0000,0.445,0.886,-0.503,-,-,-,0000000000000000,-,0,0,-,session_start
8,0.897,0.0000,limb_sample,unknown,Proventus Avenicci,0001A67D,NPC L Foot [Lft ],7,0.000,0.000,0.000,4.950,1.884,3.0000,10.011,-269.835,-121.912,-311.608,0.0000,0.0000,0.0000,0.772,-4.035,-2.762,-,-,-,0000000000000000,-,0,0,-,session_start
9,0.897,0.0000,limb_sample,unknown,Proventus Avenicci,0001A67D,NPC R Foot [Rft ],8,0.000,0.000,0.000,0.435,0.868,3.0000,10.011,-291.699,-122.544,-311.783,0.0000,0.0000,0.0000,0.317,0.288,-0.073,-,-,-,0000000000000000,-,0,0,-,session_start
10,0.897,0.0000,limb_sample,unknown,Proventus Avenicci,0001A67D,NPC Spine2 [Spn2],9,0.000,0.000,0.000,0.778,0.063,7.0000,23.052,-278.868,-122.365,-231.700,0.0000,0.0000,0.0000,0.438,0.591,0.251,-,-,-,0000000000000000,-,0,0,-,session_start
11,0.897,0.0000,limb_sample,unknown,Proventus Avenicci,0001A67D,NPC L UpperArm [LUar],10,0.000,0.000,0.000,0.965,0.039,2.0000,14.463,-267.498,-126.840,-216.723,0.0000,0.0000,0.0000,0.357,0.886,0.140,-,-,-,0000000000000000,-,0,0,-,session_start
12,0.897,0.0000,limb_sample,unknown,Proventus Avenicci,0001A67D,NPC Neck [Neck],11,0.000,0.000,0.000,0.648,0.025,6.0000,8.431,-279.216,-126.110,-209.986,0.0000,0.0000,0.0000,0.530,0.315,0.199,-,-,-,0000000000000000,-,0,0,-,session_start
13,0.897,0.0000,limb_sample,unknown,Proventus Avenicci,0001A67D,NPC R UpperArm [RUar],12,0.000,0.000,0.000,0.350,0.028,2.0000,14.463,-290.284,-121.820,-216.980,0.0000,0.0000,0.0000,0.147,-0.149,0.281,-,-,-,0000000000000000,-,0,0,-,session_start
14,0.897,0.0000,limb_sample,unknown,Proventus Avenicci,0001A67D,NPC Head [Head],13,0.000,0.000,0.000,0.637,0.033,4.0000,15.108,-279.655,-127.557,-201.388,0.0000,0.0000,0.0000,0.495,0.388,0.102,-,-,-,0000000000000000,-,0,0,-,session_start
15,0.897,0.0000,limb_sample,unknown,Proventus Avenicci,0001A67D,NPC L Forearm [LLar],14,0.000,0.000,0.000,0.292,0.026,2.0000,11.658,-264.137,-125.128,-236.794,0.0000,0.0000,0.0000,0.072,0.257,0.120,-,-,-,0000000000000000,-,0,0,-,session_start
16,0.897,0.0000,limb_sample,unknown,Proventus Avenicci,0001A67D,NPC R Forearm [RLar],15,0.000,0.000,0.000,0.312,0.035,6.0000,11.658,-292.234,-119.268,-237.181,0.0000,0.0000,0.0000,0.034,-0.295,0.093,-,-,-,0000000000000000,-,0,0,-,session_start
17,0.898,0.0000,limb_sample,unknown,Proventus Avenicci,0001A67D,NPC L Hand [LHnd],16,0.000,0.000,0.000,0.194,0.181,4.0000,8.334,-259.628,-129.256,-251.443,0.0000,0.0000,0.0000,-0.027,0.125,0.146,-,-,-,0000000000000000,-,0,0,-,session_start
18,0.898,0.0000,limb_sample,unknown,Proventus Avenicci,0001A67D,NPC R Hand [RHnd],17,0.000,0.000,0.000,0.073,0.060,4.0000,8.334,-297.956,-122.187,-251.957,0.0000,0.0000,0.0000,0.034,0.018,-0.062,-,-,-,0000000000000000,-,0,0,-,session_start
19,828.386,11.1316,state,ragdoll,Proventus Avenicci,0001A67D,-,-,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,0.000,0.000,0.000,0.0000,0.0000,0.0000,0.000,0.000,0.000,-,-,-,0000000000000000,-,0,0,-,ragdoll_start
20,828.386,11.1316,limb_sample,ragdoll,Proventus Avenicci,0001A67D,NPC COM [COM ],0,0.000,0.000,0.000,11.522,0.243,50.0000,17.687,-278.832,-128.076,-254.105,0.0000,0.0000,0.0000,0.048,-1.132,-11.466,-,-,-,0000000000000000,-,0,0,-,ragdoll_start
21,828.386,11.1316,limb_sample,ragdoll,Proventus Avenicci,0001A67D,NPC L Thigh [LThg],1,0.000,0.000,0.000,46.731,1.650,6.0000,20.487,-272.840,-129.253,-253.950,0.0000,0.0000,0.0000,7.477,45.523,-7.455,-,-,-,0000000000000000,-,0,0,-,ragdoll_start
22,828.386,11.1316,limb_sample,ragdoll,Proventus Avenicci,0001A67D,NPC R Thigh [RThg],2,0.000,0.000,0.000,26.992,1.145,6.0000,20.487,-285.734,-127.357,-254.264,0.0000,0.0000,0.0000,8.362,23.109,-11.162,-,-,-,0000000000000000,-,0,0,-,ragdoll_start
23,828.387,11.1316,limb_sample,ragdoll,Proventus Avenicci,0001A67D,NPC Spine [Spn0],3,0.000,0.000,0.000,9.733,0.048,4.0000,17.297,-277.866,-123.038,-250.214,0.0000,0.0000,0.0000,-0.160,-1.273,-9.648,-,-,-,0000000000000000,-,0,0,-,ragdoll_start
24,828.387,11.1316,limb_sample,ragdoll,Proventus Avenicci,0001A67D,NPC R Calf [RClf],4,0.000,0.000,0.000,18.446,0.802,6.0000,19.675,-289.708,-126.906,-285.158,0.0000,0.0000,0.0000,4.100,14.036,-11.243,-,-,-,0000000000000000,-,0,0,-,ragdoll_start
25,828.387,11.1316,limb_sample,ragdoll,Proventus Avenicci,0001A67D,NPC L Calf [LClf],5,0.000,0.000,0.000,29.469,1.382,6.0000,19.675,-271.459,-126.826,-285.124,0.0000,0.0000,0.0000,7.722,26.995,-8.946,-,-,-,0000000000000000,-,0,0,-,ragdoll_start
26,828.387,11.1316,limb_sample,ragdoll,Proventus Avenicci,0001A67D,NPC Spine1 [Spn1],6,0.000,0.000,0.000,8.917,0.046,4.0000,18.878,-278.381,-123.516,-241.501,0.0000,0.0000,0.0000,0.048,-0.275,-8.913,-,-,-,0000000000000000,-,0,0,-,ragdoll_start
27,828.387,11.1316,limb_sample,ragdoll,Proventus Avenicci,0001A67D,NPC L Foot [Lft ],7,0.000,0.000,0.000,47.847,3.785,3.0000,10.011,-269.825,-122.259,-312.130,0.0000,0.0000,0.0000,-1.705,45.277,15.375,-,-,-,0000000000000000,-,0,0,-,ragdoll_start
28,828.387,11.1316,limb_sample,ragdoll,Proventus Avenicci,0001A67D,NPC R Foot [Rft ],8,0.000,0.000,0.000,21.665,1.941,3.0000,10.011,-291.801,-122.770,-312.085,0.0000,0.0000,0.0000,11.982,17.896,2.354,-,-,-,0000000000000000,-,0,0,-,ragdoll_start
29,828.387,11.1316,limb_sample,ragdoll,Proventus Avenicci,0001A67D,NPC Spine2 [Spn2],9,0.000,0.000,0.000,8.993,0.044,7.0000,23.052,-278.439,-122.443,-231.696,0.0000,0.0000,0.0000,-0.054,-0.664,-8.968,-,-,-,0000000000000000,-,0,0,-,ragdoll_start
30,828.387,11.1316,limb_sample,ragdoll,Proventus Avenicci,0001A67D,NPC L UpperArm [LUar],10,0.000,0.000,0.000,8.785,0.044,2.0000,14.463,-266.924,-126.190,-216.870,0.0000,0.0000,0.0000,0.212,-1.101,-8.713,-,-,-,0000000000000000,-,0,0,-,ragdoll_start
31,828.387,11.1316,limb_sample,ragdoll,Proventus Avenicci,0001A67D,NPC Neck [Neck],11,0.000,0.000,0.000,9.072,0.035,6.0000,8.431,-278.489,-125.668,-209.904,0.0000,0.0000,0.0000,-0.221,-1.487,-8.947,-,-,-,0000000000000000,-,0,0,-,ragdoll_start
32,828.387,11.1316,limb_sample,ragdoll,Proventus Avenicci,0001A67D,NPC R UpperArm [RUar],12,0.000,0.000,0.000,9.353,0.023,2.0000,14.463,-289.820,-121.625,-216.747,0.0000,0.0000,0.0000,-0.199,-0.725,-9.323,-,-,-,0000000000000000,-,0,0,-,ragdoll_start
33,828.387,11.1316,limb_sample,ragdoll,Proventus Avenicci,0001A67D,NPC Head [Head],13,0.000,0.000,0.000,9.191,0.038,4.0000,15.108,-278.752,-127.005,-201.281,0.0000,0.0000,0.0000,-0.228,-1.722,-9.026,-,-,-,0000000000000000,-,0,0,-,ragdoll_start
34,828.388,11.1316,limb_sample,ragdoll,Proventus Avenicci,0001A67D,NPC L Forearm [LLar],14,0.000,0.000,0.000,9.166,0.192,2.0000,11.658,-263.772,-124.096,-236.924,0.0000,0.0000,0.0000,0.332,-0.379,-9.152,-,-,-,0000000000000000,-,0,0,-,ragdoll_start
35,828.388,11.1316,limb_sample,ragdoll,Proventus Avenicci,0001A67D,NPC R Forearm [RLar],15,0.000,0.000,0.000,9.742,0.099,6.0000,11.658,-292.207,-119.248,-236.932,0.0000,0.0000,0.0000,0.213,-0.223,-9.738,-,-,-,0000000000000000,-,0,0,-,ragdoll_start
36,828.388,11.1316,limb_sample,ragdoll,Proventus Avenicci,0001A67D,NPC L Hand [LHnd],16,0.000,0.000,0.000,9.608,0.115,4.0000,8.334,-259.447,-128.839,-251.369,0.0000,0.0000,0.0000,-0.123,0.840,-9.571,-,-,-,0000000000000000,-,0,0,-,ragdoll_start
37,828.388,11.1316,limb_sample,ragdoll,Proventus Avenicci,0001A67D,NPC R Hand [RHnd],17,0.000,0.000,0.000,9.977,0.027,4.0000,8.334,-297.768,-122.137,-251.723,0.0000,0.0000,0.0000,0.655,0.330,-9.950,-,-,-,0000000000000000,-,0,0,-,ragdoll_start
38,828.388,11.1316,listener,ragdoll,Proventus Avenicci,0001A67D,-,-,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,-311.888,-308.942,-318.000,0.1924,0.9813,0.0000,0.000,0.000,0.000,-,-,-,0000000000000000,-,0,0,-,ragdoll_start
39,828.388,11.1316,listener,ragdoll,Proventus Avenicci,0001A67D,-,-,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,-311.888,-308.942,-318.000,0.1924,0.9813,0.0000,0.000,0.000,0.000,-,-,-,0000000000000000,-,0,0,-,tick
40,848.477,11.1316,listener,ragdoll,Proventus Avenicci,0001A67D,-,-,0.000,0.000,0.000,0.000,0.000,0.0000,0.000,-311.888,-308.942,-318.000,0.1924,0.9813,0.0000,0.000,0.000,0.000,-,-,-,0000000000000000,-,0,0,-,tick
41,879.107,11.1317,touch,ragdoll,Proventus Avenicci,0001A67D,NPC L Foot [Lft ],7,0.000,0.000,0.000,143.367,10.018,3.0000,10.011,0.000,0.000,0.000,0.0000,0.0000,0.0000,25.836,137.975,29.150,Static,-,-,000001EAE4AAA500,-,0,0,-,
42,879.110,11.1317,touch,ragdoll,Proventus Avenicci,0001A67D,NPC R Thigh [RThg],2,0.000,0.000,0.000,350.376,4.087,6.0000,20.487,0.000,0.000,0.000,0.0000,0.0000,0.0000,58.098,329.055,105.407,DeadBip,-,-,000001EB3A29CA00,1,0,0,-,
43,879.110,11.1317,touch,ragdoll,Proventus Avenicci,0001A67D,NPC L Thigh [LThg],1,0.000,0.000,0.000,344.431,4.555,6.0000,20.487,0.000,0.000,0.000,0.0000,0.0000,0.0000,63.406,321.631,105.667,DeadBip,-,-,000001EB3A29C100,2,0,0,-,
44,879.112,11.1317,touch,ragdoll,Proventus Avenicci,0001A67D,NPC R Thigh [RThg],2,0.000,0.000,0.000,350.376,4.087,6.0000,20.487,0.000,0.000,0.000,0.0000,0.0000,0.0000,58.098,329.055,105.407,DeadBip,-,-,000001EB3A29C700,5,0,0,-,
45,879.112,11.1317,touch,ragdoll,Proventus Avenicci,0001A67D,NPC L Calf [LClf],5,0.000,0.000,0.000,208.778,5.350,6.0000,19.675,0.000,0.000,0.000,0.0000,0.0000,0.0000,42.358,178.611,99.458,DeadBip,-,-,000001EB3A29C100,2,0,0,-,
46,879.113,11.1317,touch,ragdoll,Proventus Avenicci,0001A67D,NPC R Calf [RClf],4,0.000,0.000,0.000,221.228,5.858,6.0000,19.675,0.000,0.000,0.000,0.0000,0.0000,0.0000,27.281,189.060,111.596,DeadBip,-,-,000001EB3A29CA00,1,0,0,-,
47,879.113,11.1317,touch,ragdoll,Proventus Avenicci,0001A67D,NPC L Thigh [LThg],1,0.000,0.000,0.000,344.431,4.555,6.0000,20.487,0.000,0.000,0.000,0.0000,0.0000,0.0000,63.406,321.631,105.667,DeadBip,-,-,000001EB3A29D600,4,0,0,-,
48,879.115,11.1317,touch,ragdoll,Proventus Avenicci,0001A67D,NPC R Foot [Rft ],8,0.000,0.000,0.000,147.724,11.608,3.0000,10.011,0.000,0.000,0.000,0.0000,0.0000,0.0000,26.700,140.738,36.089,Static,-,-,000001EAE4AAA500,-,0,0,-,
49,879.116,11.1317,touch,ragdoll,Proventus Avenicci,0001A67D,NPC R Forearm [RLar],15,0.000,0.000,0.000,302.037,5.026,6.0000,11.658,0.000,0.000,0.000,0.0000,0.0000,0.0000,20.272,275.767,121.524,DeadBip,-,-,000001EB3A29C400,0,0,0,-,
50,879.116,11.1317,touch,ragdoll,Proventus Avenicci,0001A67D,NPC COM [COM ],0,0.000,0.000,0.000,399.360,1.787,50.0000,17.687,0.000,0.000,0.000,0.0000,0.0000,0.0000,68.143,381.890,94.895,DeadBip,-,-,000001EB3A167700,15,0,0,-,
51,879.117,11.1317,touch,ragdoll,Proventus Avenicci,0001A67D,NPC R Forearm [RLar],15,0.000,0.000,0.000,302.037,5.026,6.0000,11.658,0.000,0.000,0.000,0.0000,0.0000,0.0000,20.272,275.767,121.524,DeadBip,-,-,000001EB3A29C100,2,0,0,-,
52,879.117,11.1317,touch,ragdoll,Proventus Avenicci,0001A67D,NPC R Thigh [RThg],2,0.000,0.000,0.000,350.376,4.087,6.0000,20.487,0.000,0.000,0.000,0.0000,0.0000,0.0000,58.098,329.055,105.407,DeadBip,-,-,000001EB3A167700,15,0,0,-,
53,879.118,11.1317,touch,ragdoll,Proventus Avenicci,0001A67D,NPC R Forearm [RLar],15,0.000,0.000,0.000,302.037,5.026,6.0000,11.658,0.000,0.000,0.000,0.0000,0.0000,0.0000,20.272,275.767,121.524,DeadBip,-,-,000001EB3A29D000,3,0,0,-,
54,879.118,11.1317,touch,ragdoll,Proventus Avenicci,0001A67D,NPC Spine [Spn0],3,0.000,0.000,0.000,400.216,0.637,4.0000,17.297,0.000,0.000,0.000,0.0000,0.0000,0.0000,68.666,375.399,120.555,DeadBip,-,-,000001EB3A167700,15,0,0,-,
55,879.118,11.1317,touch,ragdoll,Proventus Avenicci,0001A67D,NPC R Forearm [RLar],15,0.000,0.000,0.000,302.037,5.026,6.0000,11.658,0.000,0.000,0.000,0.0000,0.0000,0.0000,20.272,275.767,121.524,DeadBip,-,-,000001EB3A29DF00,6,0,0,-,
56,879.119,11.1317,touch,ragdoll,Proventus Avenicci,0001A67D,NPC Spine1 [Spn1],6,0.000,0.000,0.000,398.982,0.715,4.0000,18.878,0.000,0.000,0.000,0.0000,0.0000,0.0000,72.130,368.723,134.265,DeadBip,-,-,000001EB3A167700,15,0,0,-,
