take,actor,sex,interior,note,armour,t0,dur,n_rows,limb,site,side,cover,mass,limb_radius,v_first,v_peak,n_first,frame,tan_first,tan_peak,phase,body_speed,ang,layer,material,material_source,self_hit,cross_actor,hit_limb,nz,manifold_first,v_ms,ke,p
Proventus_Avenicci_impacts_log_1,Proventus_Avenicci,male,True,"requested-capture repeat-1 (1/13): identical scripted knockdown, 1 of 3 - run-to-run variance",naked,1975.315,131.91600000000017,1,NPC R Thigh [RThg],leg,R,bare,6.0,20.487,8.364,8.364,8.364,-1,72.587,72.587,ragdoll,85.263,1.645,Static,Wood,shape,False,False,,1.0,1.0,0.11950278611230178,0.042842747665807646,0.7170167166738106
Proventus_Avenicci_impacts_log_2,Proventus_Avenicci,male,True,"requested-capture repeat-2 (2/13): identical scripted knockdown, 2 of 3 - run-to-run variance",naked,846.491,0.43100000000004,2,NPC L Thigh [LThg],leg,L,bare,6.0,20.487,49.318,49.318,49.318,-1,149.441,149.441,ragdoll,453.401,2.888,DeadBip,Skin,shape,True,False,NPC R Calf [RClf],0.2861,1.0,0.704643520502929,1.4895674729602852,4.227861123017574
Proventus_Avenicci_impacts_log_2,Proventus_Avenicci,male,True,"requested-capture repeat-2 (2/13): identical scripted knockdown, 2 of 3 - run-to-run variance",naked,867.827,40.64200000000005,2,NPC L Thigh [LThg],leg,L,bare,6.0,20.487,79.974,79.974,79.974,-1,4.77,4.77,ragdoll,353.663,2.2,DeadBip,Skin,shape,True,False,NPC R Calf [RClf],0.2911,1.0,1.1426489498499788,3.916939867779778,6.855893699099873
Proventus_Avenicci_impacts_log_2,Proventus_Avenicci,male,True,"requested-capture repeat-2 (2/13): identical scripted knockdown, 2 of 3 - run-to-run variance",naked,846.492,704.4200000000001,2,NPC Spine2 [Spn2],torso,-,bare,7.0,23.052,71.555,71.555,71.555,-1,315.139,315.139,ragdoll,419.898,5.852,DeadBip,Skin,shape,True,False,NPC R Forearm [RLar],0.8501,1.0,1.0223603371910275,3.6582723067147294,7.156522360337192
Proventus_Avenicci_impacts_log_2,Proventus_Avenicci,male,True,"requested-capture repeat-2 (2/13): identical scripted knockdown, 2 of 3 - run-to-run variance",naked,1629.544,196.5949999999998,2,NPC L Forearm [LLar],arm,L,bare,2.0,11.658,78.456,78.456,78.456,-1,95.761,95.761,ragdoll,122.927,7.485,DeadBip,Skin,shape,True,False,NPC Spine [Spn0],-0.4011,1.0,1.1209601371624518,1.2565516291072627,2.2419202743249036
Proventus_Avenicci_impacts_log_2,Proventus_Avenicci,male,True,"requested-capture repeat-2 (2/13): identical scripted knockdown, 2 of 3 - run-to-run variance",naked,846.495,101.58600000000001,2,NPC COM [COM ],torso,-,bare,50.0,17.687,24.537,24.537,24.537,-1,365.565,365.565,ragdoll,380.573,13.677,DeadBip,Skin,shape,True,False,NPC L Hand [LHnd],-0.7193,1.0,0.3505786540934419,3.0726348176492295,17.528932704672094
Proventus_Avenicci_impacts_log_2,Proventus_Avenicci,male,True,"requested-capture repeat-2 (2/13): identical scripted knockdown, 2 of 3 - run-to-run variance",naked,1455.136,20.480999999999995,2,NPC COM [COM ],torso,-,bare,50.0,17.687,8.268,8.268,8.268,-1,216.939,216.939,ragdoll,241.439,22.45,DeadBip,Skin,shape,True,False,NPC R Forearm [RLar],-0.3012,1.0,0.11813116159451352,0.3488742834917266,5.906558079725676
Proventus_Avenicci_impacts_log_2,Proventus_Avenicci,male,True,"requested-capture repeat-2 (2/13): identical scripted knockdown, 2 of 3 - run-to-run variance",naked,846.496,141.19299999999998,2,NPC COM [COM ],torso,-,bare,50.0,17.687,109.048,109.048,109.048,-1,265.707,265.707,ragdoll,380.573,13.677,DeadBip,Skin,shape,True,False,NPC R Hand [RHnd],0.0109,1.0,1.5580511501643093,60.68808466320817,77.90255750821547
Proventus_Avenicci_impacts_log_2,Proventus_Avenicci,male,True,"requested-capture repeat-2 (2/13): identical scripted knockdown, 2 of 3 - run-to-run variance",naked,846.497,180.76100000000008,2,NPC Spine [Spn0],torso,-,bare,4.0,17.297,111.952,111.952,111.952,-1,133.405,133.405,ragdoll,369.111,2.847,DeadBip,Skin,shape,True,False,NPC L Hand [LHnd],-0.3159,1.0,1.599542791827404,5.117074285774012,6.398171167309616
Proventus_Avenicci_impacts_log_2,Proventus_Avenicci,male,True,"requested-capture repeat-2 (2/13): identical scripted knockdown, 2 of 3 - run-to-run variance",naked,846.498,81.50299999999993,2,NPC Spine [Spn0],torso,-,bare,4.0,17.297,194.775,194.775,194.775,-1,176.661,176.661,ragdoll,369.111,2.847,DeadBip,Skin,shape,True,False,NPC R Hand [RHnd],0.5712,1.0,2.782897556793828,15.489037623218115,11.131590227175312
Proventus_Avenicci_impacts_log_2,Proventus_Avenicci,male,True,"requested-capture repeat-2 (2/13): identical scripted knockdown, 2 of 3 - run-to-run variance",naked,1864.916,39.27999999999997,2,NPC R Hand [RHnd],hand,R,bare,4.0,8.334,31.267,31.267,31.267,-1,95.815,95.815,ragdoll,150.1,7.256,DeadBip,Skin,shape,True,False,NPC Spine [Spn0],-0.3139,1.0,0.4467352478925561,0.3991447634192471,1.7869409915702243
Proventus_Avenicci_impacts_log_2,Proventus_Avenicci,male,True,"requested-capture repeat-2 (2/13): identical scripted knockdown, 2 of 3 - run-to-run variance",naked,846.499,20.920999999999935,2,NPC L Calf [LClf],leg,L,bare,6.0,19.675,32.458,32.458,32.458,-1,163.853,163.853,ragdoll,557.549,7.027,DeadBip,Skin,shape,True,False,NPC R Thigh [RThg],-0.2543,1.0,0.46375196456636664,0.6451976539174937,2.7825117873982
Proventus_Avenicci_impacts_log_2,Proventus_Avenicci,male,True,"requested-capture repeat-2 (2/13): identical scripted knockdown, 2 of 3 - run-to-run variance",naked,867.83,40.644000000000005,2,NPC L Calf [LClf],leg,L,bare,6.0,19.675,82.425,82.425,82.425,-1,30.669,30.669,ragdoll,337.81,5.092,DeadBip,Skin,shape,True,False,NPC R Thigh [RThg],-0.2774,1.0,1.17766823831976,4.160707438641501,7.0660094299185605
Proventus_Avenicci_impacts_log_2,Proventus_Avenicci,male,True,"requested-capture repeat-2 (2/13): identical scripted knockdown, 2 of 3 - run-to-run variance",naked,1436.308,39.31099999999992,2,NPC L Calf [LClf],leg,L,bare,6.0,19.675,63.181,63.181,63.181,-1,222.483,222.483,ragdoll,376.803,2.178,DeadBip,Skin,shape,True,False,NPC R Thigh [RThg],0.0701,1.0,0.9027146735247893,2.444681345390901,5.416288041148736
Proventus_Avenicci_impacts_log_2,Proventus_Avenicci,male,True,"requested-capture repeat-2 (2/13): identical scripted knockdown, 2 of 3 - run-to-run variance",naked,1531.935,38.62699999999995,2,NPC L Calf [LClf],leg,L,bare,6.0,19.675,32.443,32.443,32.443,-1,90.009,90.009,ragdoll,285.587,1.808,DeadBip,Skin,shape,True,False,NPC R Thigh [RThg],0.0567,1.0,0.46353764823546223,0.6446014539949894,2.7812258894127733
Proventus_Avenicci_impacts_log_2,Proventus_Avenicci,male,True,"requested-capture repeat-2 (2/13): identical scripted knockdown, 2 of 3 - run-to-run variance",naked,846.5,160.66700000000003,2,NPC Spine1 [Spn1],torso,-,bare,4.0,18.878,141.208,141.208,141.208,-1,32.318,32.318,ragdoll,299.976,4.512,DeadBip,Skin,shape,True,False,NPC L Hand [LHnd],0.4691,1.0,2.017545363623375,8.140978588556354,8.0701814544935
Proventus_Avenicci_impacts_log_2,Proventus_Avenicci,male,True,"requested-capture repeat-2 (2/13): identical scripted knockdown, 2 of 3 - run-to-run variance",naked,846.5,763.453,2,NPC Spine1 [Spn1],torso,-,bare,4.0,18.878,26.405,26.405,26.405,-1,377.073,377.073,ragdoll,299.976,4.512,DeadBip,Skin,shape,True,False,NPC R Forearm [RLar],0.3001,1.0,0.37726818116873845,0.2846625610447361,1.5090727246749538
Proventus_Avenicci_impacts_log_2,Proventus_Avenicci,male,True,"requested-capture repeat-2 (2/13): identical scripted knockdown, 2 of 3 - run-to-run variance",naked,1943.06,208.86400000000003,2,NPC Spine1 [Spn1],torso,-,bare,4.0,18.878,15.926,15.926,15.926,-1,3.448,3.448,ragdoll,80.98,1.183,DeadBip,Skin,shape,True,False,NPC R Forearm [RLar],0.1233,1.0,0.22754679239891415,0.10355508546206907,0.9101871695956566
Proventus_Avenicci_impacts_log_2,Proventus_Avenicci,male,True,"requested-capture repeat-2 (2/13): identical scripted knockdown, 2 of 3 - run-to-run variance",naked,846.502,276.18000000000006,2,NPC R Thigh [RThg],leg,R,bare,6.0,20.487,100.821,100.821,100.821,-1,171.588,171.588,ragdoll,403.396,4.422,DeadBip,Skin,shape,True,False,NPC R Forearm [RLar],-0.7319,1.0,1.4405057865409345,6.22517076317375,8.643034719245607
Proventus_Avenicci_impacts_log_2,Proventus_Avenicci,male,True,"requested-capture repeat-2 (2/13): identical scripted knockdown, 2 of 3 - run-to-run variance",naked,846.502,161.0390000000001,2,NPC R Thigh [RThg],leg,R,bare,6.0,20.487,100.643,100.643,100.643,-1,215.469,215.469,ragdoll,403.396,4.422,DeadBip,Skin,shape,True,False,NPC R Hand [RHnd],-0.347,1.0,1.4379625660808688,6.203209024349631,8.627775396485212
Proventus_Avenicci_impacts_log_2,Proventus_Avenicci,male,True,"requested-capture repeat-2 (2/13): identical scripted knockdown, 2 of 3 - run-to-run variance",naked,1806.62,116.64900000000011,2,NPC R Thigh [RThg],leg,R,bare,6.0,20.487,52.507,52.507,52.507,-1,138.639,138.639,ragdoll,126.932,1.067,DeadBip,Skin,shape,True,False,NPC R Hand [RHnd],0.3299,1.0,0.7502071724532077,1.6884324048007107,4.501243034719246
Proventus_Avenicci_impacts_log_2,Proventus_Avenicci,male,True,"requested-capture repeat-2 (2/13): identical scripted knockdown, 2 of 3 - run-to-run variance",naked,1300.234,175.77700000000004,2,NPC L Calf [LClf],leg,L,bare,6.0,19.675,15.3,15.3,15.3,-1,16.673,16.673,ragdoll,314.508,2.84,DeadBip,Skin,shape,True,False,NPC R Calf [RClf],0.3787,1.0,0.21860265752250324,0.14336136562770252,1.3116159451350193
Proventus_Avenicci_impacts_log_2,Proventus_Avenicci,male,True,"requested-capture repeat-2 (2/13): identical scripted knockdown, 2 of 3 - run-to-run variance",naked,1340.026,115.10699999999997,2,NPC R Foot [Rft ],foot,R,bare,3.0,10.011,17.848,17.848,17.848,-1,38.66,38.66,ragdoll,326.419,4.264,DeadBip,Skin,shape,True,False,NPC L Calf [LClf],-0.4095,1.0,0.2550078582654665,0.09754351166571038,0.7650235747963996
Proventus_Avenicci_impacts_log_2,Proventus_Avenicci,male,True,"requested-capture repeat-2 (2/13): identical scripted knockdown, 2 of 3 - run-to-run variance",naked,1398.625,211.70100000000002,1,NPC R Thigh [RThg],leg,R,bare,6.0,20.487,205.698,205.698,205.698,-1,234.696,234.696,ragdoll,356.029,2.363,Static,Carpet,shape,False,False,,1.0,1.0,2.938962708958423,25.9125054139447,17.63377625375054
Proventus_Avenicci_impacts_log_2,Proventus_Avenicci,male,True,"requested-capture repeat-2 (2/13): identical scripted knockdown, 2 of 3 - run-to-run variance",naked,1629.549,600.3699999999999,1,NPC R Thigh [RThg],leg,R,bare,6.0,20.487,16.897,16.897,16.897,-1,217.393,217.393,ragdoll,214.364,1.541,Static,Carpet,shape,False,False,,1.0,1.0,0.2414202028861266,0.17485114308473557,1.4485212173167596
Proventus_Avenicci_impacts_log_2,Proventus_Avenicci,male,True,"requested-capture repeat-2 (2/13): identical scripted knockdown, 2 of 3 - run-to-run variance",naked,1609.955,313.693,1,NPC R Thigh [RThg],leg,R,bare,6.0,20.487,34.92,34.92,34.92,-1,255.45,255.45,ragdoll,229.526,2.449,Static,Wood,shape,False,False,,1.0,1.0,0.49892841834547796,0.7467886998981609,2.9935705100728676
Proventus_Avenicci_impacts_log_2,Proventus_Avenicci,male,True,"requested-capture repeat-2 (2/13): identical scripted knockdown, 2 of 3 - run-to-run variance",naked,1436.309,39.31099999999992,2,NPC L Foot [Lft ],foot,L,bare,3.0,10.011,103.529,103.529,103.529,-1,257.804,257.804,ragdoll,394.779,1.645,DeadBip,Skin,shape,True,False,NPC R Calf [RClf],0.5865,1.0,1.4791970281468783,3.282035772117835,4.437591084440635
Proventus_Avenicci_impacts_log_2,Proventus_Avenicci,male,True,"requested-capture repeat-2 (2/13): identical scripted knockdown, 2 of 3 - run-to-run variance",naked,1436.311,389.83400000000006,1,NPC COM [COM ],torso,-,bare,50.0,17.687,285.925,285.925,285.925,-1,249.944,249.944,ragdoll,402.625,2.742,Static,Carpet,shape,False,False,,1.0,1.0,4.085226460922989,417.22688092563425,204.26132304614947
Proventus_Avenicci_impacts_log_2,Proventus_Avenicci,male,True,"requested-capture repeat-2 (2/13): identical scripted knockdown, 2 of 3 - run-to-run variance",naked,1826.146,135.35400000000004,1,NPC COM [COM ],torso,-,bare,50.0,17.687,5.455,5.455,5.455,-1,95.67,95.67,ragdoll,121.24,2.516,Static,Carpet,shape,False,False,,0.9979,1.0,0.0779397056722389,0.15186494300688072,3.896985283611945
Proventus_Avenicci_impacts_log_2,Proventus_Avenicci,male,True,"requested-capture repeat-2 (2/13): identical scripted knockdown, 2 of 3 - run-to-run variance",naked,1455.14,174.76599999999985,1,NPC R Calf [RClf],leg,R,bare,6.0,19.675,31.045,31.045,31.045,-1,221.236,221.236,ragdoll,201.762,5.591,Static,Carpet,shape,False,False,,1.0,1.0,0.4435633661951708,0.5902453794911735,2.6613801971710247
Proventus_Avenicci_impacts_log_2,Proventus_Avenicci,male,True,"requested-capture repeat-2 (2/13): identical scripted knockdown, 2 of 3 - run-to-run variance",naked,1455.143,657.6750000000002,1,NPC L Thigh [LThg],leg,L,bare,6.0,20.487,24.87,24.87,24.87,-1,276.388,276.388,ragdoll,256.979,2.136,Static,Carpet,shape,False,False,,1.0,0.0,0.35533647663951995,0.3787920348917644,2.1320188598371197
Proventus_Avenicci_impacts_log_2,Proventus_Avenicci,male,True,"requested-capture repeat-2 (2/13): identical scripted knockdown, 2 of 3 - run-to-run variance",naked,1455.561,95.78700000000003,1,NPC L Calf [LClf],leg,L,bare,6.0,19.675,246.546,246.546,246.546,-1,85.839,85.839,ragdoll,334.258,9.142,Static,Carpet,shape,False,False,,1.0,1.0,3.5225889412773257,37.22589854762793,21.135533647663955
Proventus_Avenicci_impacts_log_2,Proventus_Avenicci,male,True,"requested-capture repeat-2 (2/13): identical scripted knockdown, 2 of 3 - run-to-run variance",naked,1609.95,254.971,1,NPC L Calf [LClf],leg,L,bare,6.0,19.675,62.82,62.82,62.82,-1,252.238,252.238,ragdoll,266.095,1.039,Static,Carpet,shape,False,False,,1.0,1.0,0.8975567938276897,2.4168245944387254,5.3853407629661385
Proventus_Avenicci_impacts_log_2,Proventus_Avenicci,male,True,"requested-capture repeat-2 (2/13): identical scripted knockdown, 2 of 3 - run-to-run variance",naked,2037.938,172.36400000000003,1,NPC L Calf [LClf],leg,L,bare,6.0,19.675,99.129,99.129,99.129,-1,104.879,104.879,ragdoll,135.45,2.908,Static,Carpet,shape,False,False,,1.0,1.0,1.4163309044149166,6.017979692402326,8.4979854264895
Proventus_Avenicci_impacts_log_2,Proventus_Avenicci,male,True,"requested-capture repeat-2 (2/13): identical scripted knockdown, 2 of 3 - run-to-run variance",naked,1455.563,311.08399999999983,2,NPC Spine [Spn0],torso,-,bare,4.0,17.297,143.774,143.774,143.774,-1,94.574,94.574,ragdoll,257.833,16.28,Static,Carpet,shape,False,False,,1.0,1.0,2.0542077439634236,8.439538910718598,8.216830975853695
Proventus_Avenicci_impacts_log_2,Proventus_Avenicci,male,True,"requested-capture repeat-2 (2/13): identical scripted knockdown, 2 of 3 - run-to-run variance",naked,1455.566,95.35400000000004,1,NPC COM [COM ],torso,-,bare,50.0,17.687,10.521,10.521,10.521,-1,28.22,28.22,ragdoll,186.108,16.167,Static,Wood,shape,False,False,,1.0,1.0,0.15032147449635663,0.5649136423689699,7.516073724817832
Proventus_Avenicci_impacts_log_2,Proventus_Avenicci,male,True,"requested-capture repeat-2 (2/13): identical scripted knockdown, 2 of 3 - run-to-run variance",naked,1688.288,215.57899999999995,1,NPC L Thigh [LThg],leg,L,bare,6.0,20.487,17.609,17.609,17.609,-1,197.992,197.992,ragdoll,207.213,1.657,Static,Wood,shape,False,False,,1.0,1.0,0.2515930847263895,0.18989724084642068,1.5095585083583372
Proventus_Avenicci_impacts_log_2,Proventus_Avenicci,male,True,"requested-capture repeat-2 (2/13): identical scripted knockdown, 2 of 3 - run-to-run variance",naked,1475.627,75.2940000000001,1,NPC R Hand [RHnd],hand,R,bare,4.0,8.334,280.226,280.226,280.226,-1,285.981,285.981,ragdoll,423.828,12.137,Static,Carpet,shape,False,False,,1.0,1.0,4.003800542934705,32.06083757520848,16.01520217173882
Proventus_Avenicci_impacts_log_2,Proventus_Avenicci,male,True,"requested-capture repeat-2 (2/13): identical scripted knockdown, 2 of 3 - run-to-run variance",naked,1476.014,114.29500000000007,1,NPC L Hand [LHnd],hand,L,bare,4.0,8.334,337.859,337.859,337.859,-1,299.855,299.855,ragdoll,448.913,4.389,Static,Carpet,shape,False,False,,1.0,1.0,4.827246749535648,46.604622361804964,19.308986998142593
Proventus_Avenicci_impacts_log_2,Proventus_Avenicci,male,True,"requested-capture repeat-2 (2/13): identical scripted knockdown, 2 of 3 - run-to-run variance",naked,1476.016,36.21499999999992,1,NPC L Hand [LHnd],hand,L,bare,4.0,8.334,337.859,337.859,337.859,-1,302.027,302.027,ragdoll,448.913,4.389,Static,Wood,shape,False,False,,1.0,1.0,4.827246749535648,46.604622361804964,19.308986998142593
Proventus_Avenicci_impacts_log_2,Proventus_Avenicci,male,True,"requested-capture repeat-2 (2/13): identical scripted knockdown, 2 of 3 - run-to-run variance",naked,1493.37,273.2710000000002,1,NPC R Hand [RHnd],hand,R,bare,4.0,8.334,102.787,102.787,102.787,-1,101.936,101.936,ragdoll,193.207,40.749,Static,Wood,shape,False,False,,1.0,1.0,1.4685955136448066,4.313545565395306,5.874382054579226
Proventus_Avenicci_impacts_log_2,Proventus_Avenicci,male,True,"requested-capture repeat-2 (2/13): identical scripted knockdown, 2 of 3 - run-to-run variance",naked,1669.197,136.99300000000017,1,NPC L Calf [LClf],leg,L,bare,6.0,19.675,16.759,16.759,16.759,-1,182.529,182.529,ragdoll,250.521,3.333,Static,Wood,shape,False,False,,1.0,1.0,0.23944849264180598,0.17200674188529902,1.4366909558508358
Proventus_Avenicci_impacts_log_2,Proventus_Avenicci,male,True,"requested-capture repeat-2 (2/13): identical scripted knockdown, 2 of 3 - run-to-run variance",naked,1493.376,0.4210000000000491,1,NPC R Forearm [RLar],arm,R,bare,6.0,11.658,47.877,47.877,47.877,-1,216.954,216.954,ragdoll,341.957,9.041,Static,Carpet,shape,False,False,,1.0,1.0,0.6840548649807117,1.403793174911339,4.10432918988427
Proventus_Avenicci_impacts_log_2,Proventus_Avenicci,male,True,"requested-capture repeat-2 (2/13): identical scripted knockdown, 2 of 3 - run-to-run variance",naked,1512.588,313.08799999999997,1,NPC R Forearm [RLar],arm,R,bare,6.0,11.658,59.03,59.03,59.03,-1,137.962,137.962,ragdoll,177.397,4.55,Static,Carpet,shape,False,False,,1.0,1.0,0.843406200885841,2.1340020590780626,5.060437205315045
Proventus_Avenicci_impacts_log_2,Proventus_Avenicci,male,True,"requested-capture repeat-2 (2/13): identical scripted knockdown, 2 of 3 - run-to-run variance",naked,1493.377,234.05999999999995,1,NPC L Forearm [LLar],arm,L,bare,2.0,11.658,29.192,29.192,29.192,-1,174.715,174.715,ragdoll,197.936,11.335,Static,Carpet,shape,False,False,,1.0,0.0,0.4170881554507787,0.17396252941733295,0.8341763109015574
Proventus_Avenicci_impacts_log_2,Proventus_Avenicci,male,True,"requested-capture repeat-2 (2/13): identical scripted knockdown, 2 of 3 - run-to-run variance",naked,1531.933,97.96900000000005,2,NPC L Forearm [LLar],arm,L,bare,2.0,11.658,109.258,109.258,109.258,-1,251.019,251.019,ragdoll,262.171,17.232,Static,Wood,shape,False,False,,1.0,1.0,1.561051578796971,2.4368820316645157,3.122103157593942
Proventus_Avenicci_impacts_log_2,Proventus_Avenicci,male,True,"requested-capture repeat-2 (2/13): identical scripted knockdown, 2 of 3 - run-to-run variance",naked,1512.589,97.36800000000017,1,NPC Spine1 [Spn1],torso,-,bare,4.0,18.878,20.527,20.527,20.527,-1,67.779,67.779,ragdoll,135.959,4.815,Static,Carpet,shape,False,False,,1.0,1.0,0.293284754964995,0.17203189498975432,1.17313901985998
Proventus_Avenicci_impacts_log_2,Proventus_Avenicci,male,True,"requested-capture repeat-2 (2/13): identical scripted knockdown, 2 of 3 - run-to-run variance",naked,1531.942,137.60400000000004,1,NPC L Forearm [LLar],arm,L,bare,2.0,11.658,94.917,94.917,94.917,-1,256.955,256.955,ragdoll,262.171,17.232,Static,Wood,shape,False,False,,1.0,1.0,1.356150878696957,1.8391452057905284,2.712301757393914
Proventus_Avenicci_impacts_log_2,Proventus_Avenicci,male,True,"requested-capture repeat-2 (2/13): identical scripted knockdown, 2 of 3 - run-to-run variance",naked,1550.926,137.36599999999999,1,NPC L UpperArm [LUar],arm,L,bare,2.0,14.463,23.764,23.764,23.764,-1,131.573,131.573,ragdoll,222.286,9.937,Static,Carpet,shape,False,False,,1.0,1.0,0.33953421917416776,0.11528348599021179,0.6790684383483355
Proventus_Avenicci_impacts_log_2,Proventus_Avenicci,male,True,"requested-capture repeat-2 (2/13): identical scripted knockdown, 2 of 3 - run-to-run variance",naked,1551.356,98.64100000000008,1,NPC Spine2 [Spn2],torso,-,bare,7.0,23.052,194.925,194.925,194.925,-1,141.291,141.291,ragdoll,308.191,12.714,Static,Carpet,shape,False,False,,1.0,1.0,2.7850407201028724,27.14758134420894,19.495285040720105
Proventus_Avenicci_impacts_log_2,Proventus_Avenicci,male,True,"requested-capture repeat-2 (2/13): identical scripted knockdown, 2 of 3 - run-to-run variance",naked,1551.361,39.355999999999995,1,NPC Head [Head],head,-,bare,4.0,15.108,543.471,543.471,543.471,-1,332.634,332.634,ragdoll,571.08,30.955,Static,Wood,shape,False,False,,1.0,1.0,7.764980711530219,120.5898509008727,31.059922846120877
Proventus_Avenicci_impacts_log_2,Proventus_Avenicci,male,True,"requested-capture repeat-2 (2/13): identical scripted knockdown, 2 of 3 - run-to-run variance",naked,1570.966,19.748000000000047,1,NPC L Hand [LHnd],hand,L,bare,4.0,8.334,30.254,30.254,30.254,-1,157.385,157.385,ragdoll,172.946,13.229,Static,Carpet,shape,False,False,,0.9616,1.0,0.4322617516788113,0.37370044392886864,1.7290470067152452
Proventus_Avenicci_impacts_log_2,Proventus_Avenicci,male,True,"requested-capture repeat-2 (2/13): identical scripted knockdown, 2 of 3 - run-to-run variance",naked,1590.316,39.23900000000003,1,NPC L UpperArm [LUar],arm,L,bare,2.0,14.463,20.88,20.88,20.88,-1,94.612,94.612,ragdoll,172.168,6.403,Static,Wood,shape,False,False,,1.0,1.0,0.2983283326189456,0.08899979404320024,0.5966566652378912
Proventus_Avenicci_impacts_log_2,Proventus_Avenicci,male,True,"requested-capture repeat-2 (2/13): identical scripted knockdown, 2 of 3 - run-to-run variance",naked,1649.6,215.6880000000001,1,NPC R Foot [Rft ],foot,R,bare,3.0,10.011,210.835,210.835,210.835,-1,208.563,208.563,ragdoll,254.822,6.351,Static,Carpet,shape,False,False,,1.0,1.0,3.0123589084154885,13.61145928966523,9.037076725246465
Proventus_Avenicci_impacts_log_2,Proventus_Avenicci,male,True,"requested-capture repeat-2 (2/13): identical scripted knockdown, 2 of 3 - run-to-run variance",naked,1649.999,38.299999999999955,1,NPC L UpperArm [LUar],arm,L,bare,2.0,14.463,27.083,27.083,27.083,-1,160.359,160.359,ragdoll,179.524,3.852,Static,Carpet,shape,False,False,,0.9682,1.0,0.38695527932561796,0.14973438819796703,0.7739105586512359
Proventus_Avenicci_impacts_log_2,Proventus_Avenicci,male,True,"requested-capture repeat-2 (2/13): identical scripted knockdown, 2 of 3 - run-to-run variance",naked,1727.847,137.07400000000007,1,NPC R Forearm [RLar],arm,R,bare,6.0,11.658,29.839,29.839,29.839,-1,179.392,179.392,ragdoll,195.599,1.807,Static,Wood,shape,False,False,,1.0,1.0,0.42633233319045577,0.5452777749708534,2.5579939991427345
Proventus_Avenicci_impacts_log_2,Proventus_Avenicci,male,True,"requested-capture repeat-2 (2/13): identical scripted knockdown, 2 of 3 - run-to-run variance",naked,1747.402,156.80099999999993,1,NPC R Thigh [RThg],leg,R,bare,6.0,20.487,42.702,42.702,42.702,-1,140.696,140.696,ragdoll,160.449,2.293,Static,Wood,shape,False,False,,1.0,1.0,0.6101157308186884,1.1167236149772668,3.6606943849121305
Proventus_Avenicci_impacts_log_2,Proventus_Avenicci,male,True,"requested-capture repeat-2 (2/13): identical scripted knockdown, 2 of 3 - run-to-run variance",naked,1786.143,20.49000000000001,1,NPC R Forearm [RLar],arm,R,bare,6.0,11.658,60.489,60.489,60.489,-1,180.515,180.515,ragdoll,188.078,2.257,Static,Carpet,shape,False,False,,0.9557,1.0,0.8642520360051437,2.2407947452171086,5.185512216030862
Proventus_Avenicci_impacts_log_2,Proventus_Avenicci,male,True,"requested-capture repeat-2 (2/13): identical scripted knockdown, 2 of 3 - run-to-run variance",naked,1923.644,267.7610000000002,1,NPC R Thigh [RThg],leg,R,bare,6.0,20.487,20.45,20.45,20.45,-1,103.596,103.596,ragdoll,100.432,1.139,Static,Carpet,shape,False,False,,0.9634,1.0,0.2921845977996857,0.2561155175740923,1.753107586798114
Proventus_Avenicci_impacts_log_2,Proventus_Avenicci,male,True,"requested-capture repeat-2 (2/13): identical scripted knockdown, 2 of 3 - run-to-run variance",naked,2151.917,58.38099999999986,1,NPC L Calf [LClf],leg,L,bare,6.0,19.675,41.771,41.771,41.771,-1,11.293,11.293,ragdoll,105.937,5.006,Static,Carpet,shape,False,False,,0.9674,1.0,0.596813830547221,1.0685602449973413,3.580882983283326
Proventus_Avenicci_impacts_log_3,Proventus_Avenicci,male,True,"requested-capture repeat-3 (3/13): identical scripted knockdown, 3 of 3 - run-to-run variance",naked,871.848,592.673,2,NPC Spine2 [Spn2],torso,-,bare,7.0,23.052,75.12,75.12,75.12,-1,295.839,295.839,ragdoll,382.101,6.077,DeadBip,Skin,shape,True,False,NPC R Forearm [RLar],0.8301,1.0,1.0732961851693101,4.031876453846479,7.513073296185171
Proventus_Avenicci_impacts_log_3,Proventus_Avenicci,male,True,"requested-capture repeat-3 (3/13): identical scripted knockdown, 3 of 3 - run-to-run variance",naked,871.853,647.3260000000001,2,NPC Spine1 [Spn1],torso,-,bare,4.0,18.878,52.017,52.017,52.017,-1,404.55,404.55,ragdoll,270.596,6.004,DeadBip,Skin,shape,True,False,NPC R Forearm [RLar],0.2833,1.0,0.7432061723103301,1.1047108291203442,2.9728246892413206
Proventus_Avenicci_impacts_log_3,Proventus_Avenicci,male,True,"requested-capture repeat-3 (3/13): identical scripted knockdown, 3 of 3 - run-to-run variance",naked,871.853,0.4420000000000073,2,NPC L Thigh [LThg],leg,L,bare,6.0,20.487,15.328,15.328,15.328,-1,136.287,136.287,ragdoll,446.684,2.758,DeadBip,Skin,shape,True,False,NPC R Calf [RClf],0.2865,1.0,0.2190027146735248,0.14388656710311995,1.3140162880411488
Proventus_Avenicci_impacts_log_3,Proventus_Avenicci,male,True,"requested-capture repeat-3 (3/13): identical scripted knockdown, 3 of 3 - run-to-run variance",naked,892.692,39.71899999999994,2,NPC L Thigh [LThg],leg,L,bare,6.0,20.487,92.091,92.091,92.091,-1,64.922,64.922,ragdoll,354.394,3.154,DeadBip,Skin,shape,True,False,NPC R Calf [RClf],0.3164,1.0,1.315773681954565,5.193781146372817,7.894642091727389
